dataset,arm,arm_label,arm_group,depth,schedule,n,shared_baseline,em,em_lo,em_hi,f1,f1_lo,f1_hi,judge_correct,judge_correct_lo,judge_correct_hi,parametric_judge_correct,parametric_judge_correct_lo,parametric_judge_correct_hi,side_judge_correct,side_judge_correct_lo,side_judge_correct_hi,side_f1,side_f1_lo,side_f1_hi,summary_words,summary_words_lo,summary_words_hi,summary_characters,summary_characters_lo,summary_characters_hi,estimated_tokens,estimated_tokens_lo,estimated_tokens_hi,length_ratio,length_ratio_lo,length_ratio_hi,internal_repetition,internal_repetition_lo,internal_repetition_hi,novel_token_rate,novel_token_rate_lo,novel_token_rate_hi,retained_token_rate,retained_token_rate_lo,retained_token_rate_hi,ngram_copy_rate,ngram_copy_rate_lo,ngram_copy_rate_hi,target_fact_present,target_fact_present_lo,target_fact_present_hi,side_fact_retention,side_fact_retention_lo,side_fact_retention_hi,parametric_present,parametric_present_lo,parametric_present_hi,unsupported_count,unsupported_count_lo,unsupported_count_hi,unsupported_invented_count,unsupported_invented_count_lo,unsupported_invented_count_hi,unsupported_corrupted_count,unsupported_corrupted_count_lo,unsupported_corrupted_count_hi,unsupported_rate,unsupported_rate_lo,unsupported_rate_hi,tracked_variant_count,tracked_variant_count_lo,tracked_variant_count_hi,unsupported_claims,unsupported_claims_lo,unsupported_claims_hi,semantic_preserved,semantic_preserved_lo,semantic_preserved_hi,truncated,truncated_lo,truncated_hi
counterfactual,concise_shrink,explicit unquantified concision cue,baseline,0,,26,True,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8835164835164835,0.7604395604395605,0.9835164835164835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
counterfactual,concise_shrink,explicit unquantified concision cue,baseline,1,concise,26,False,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.8303747534516764,0.6765285996055227,0.9585798816568047,0.8461538461538461,0.6923076923076923,0.9615384615384616,0.11538461538461539,0.0,0.2692307692307692,0.46153846153846156,0.2692307692307692,0.6538461538461539,0.4230769230769231,0.23076923076923078,0.6153846153846154,69.96153846153847,61.845192307692315,78.38461538461539,442.15384615384613,390.5769230769231,494.73173076923075,119.03846153846153,105.11538461538461,133.19230769230768,0.32071923076923076,0.2530394230769232,0.39104,0.00031019230769230766,0.0,0.000930576923076923,0.3253307692307692,0.2666597115384616,0.38783874999999995,0.19927692307692307,0.1561883653846154,0.24554961538461537,0.10853461538461538,0.07312644230769232,0.14866980769230767,0.9230769230769231,0.8076923076923077,1.0,0.26153846153846155,0.16923076923076924,0.36153846153846153,0.038461538461538464,0.0,0.11538461538461539,0.6923076923076923,0.38461538461538464,1.0384615384615385,0.6153846153846154,0.34615384615384615,0.9230769230769231,0.07692307692307693,0.0,0.19230769230769232,0.07382772142387527,0.039651706466610315,0.11089273973889356,3.3846153846153846,1.9615384615384615,5.115384615384615,0.5384615384615384,0.3076923076923077,0.7692307692307693,0.23076923076923078,0.1346153846153846,0.34615384615384615,0.0,0.0,0.0
counterfactual,concise_shrink,explicit unquantified concision cue,baseline,2,concise|concise,26,False,0.7692307692307693,0.5769230769230769,0.9230769230769231,0.7948717948717948,0.6282051282051282,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.9615384615384616,0.11538461538461539,0.0,0.2692307692307692,0.5384615384615384,0.34615384615384615,0.7307692307692307,0.5128205128205128,0.3333333333333333,0.6923076923076923,55.30769230769231,48.80769230769231,61.80769230769231,352.7692307692308,312.2692307692308,392.5769230769231,94.76923076923077,83.84615384615384,105.5,0.8155961538461537,0.7529305769230767,0.8818500961538461,0.0,0.0,0.0,0.14952307692307693,0.11918076923076923,0.18361932692307692,0.686046153846154,0.6350918269230769,0.7394434615384615,0.30608846153846153,0.2303550961538462,0.39040903846153835,0.9615384615384616,0.8846153846153846,1.0,0.2384615384615385,0.1461538461538462,0.3307692307692308,0.038461538461538464,0.0,0.11538461538461539,0.9615384615384616,0.5384615384615384,1.4230769230769231,0.7307692307692307,0.38461538461538464,1.1153846153846154,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.11035150746689208,0.06447086033624497,0.16092549544472615,3.230769230769231,1.7692307692307692,5.269230769230769,0.5384615384615384,0.3076923076923077,0.8076923076923077,0.9423076923076923,0.8653846153846154,1.0,0.0,0.0,0.0
counterfactual,concise_shrink,explicit unquantified concision cue,baseline,3,concise|concise|concise,26,False,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.8333333333333333,0.6794871794871794,0.9615384615384616,0.8461538461538461,0.6923076923076923,0.9615384615384616,0.11538461538461539,0.0,0.2692307692307692,0.5384615384615384,0.34615384615384615,0.7307692307692307,0.5384615384615384,0.34615384615384615,0.7115384615384616,50.5,45.46153846153846,55.539423076923065,321.0769230769231,289.4605769230769,352.46153846153845,86.26923076923077,77.73076923076923,94.73076923076923,0.9350653846153846,0.8785784615384614,0.9932375961538461,0.0,0.0,0.0,0.10545000000000002,0.07671923076923076,0.13706836538461534,0.8399115384615384,0.7941690384615384,0.8822701923076923,0.5488615384615385,0.46167048076923084,0.6395119230769232,0.9615384615384616,0.8846153846153846,1.0,0.2384615384615385,0.1461538461538462,0.3307692307692308,0.07692307692307693,0.0,0.19230769230769232,1.1538461538461537,0.6538461538461539,1.7307692307692308,0.9615384615384616,0.5384615384615384,1.4230769230769231,0.19230769230769232,0.038461538461538464,0.38461538461538464,0.12332595760197569,0.06934434893286702,0.18435536936668157,2.3846153846153846,1.5384615384615385,3.3076923076923075,0.5384615384615384,0.3076923076923077,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.9807692307692307,0.0,0.0,0.0
counterfactual,control,control (no size instruction),baseline,0,,26,True,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8835164835164835,0.7604395604395605,0.9835164835164835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
counterfactual,control,control (no size instruction),baseline,1,none,26,False,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.7948717948717948,0.6282051282051282,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.5769230769230769,0.38461538461538464,0.7692307692307693,0.4835164835164835,0.2912087912087912,0.6758241758241758,144.57692307692307,130.69230769230768,158.92307692307693,924.4230769230769,829.2298076923078,1024.1211538461537,249.34615384615384,223.57692307692307,276.3471153846154,0.6867153846153848,0.543429326923077,0.8245352884615383,0.006356884615384615,0.002224670192307693,0.011429825961538463,0.3819576923076923,0.3322073076923078,0.4289541346153845,0.3989384615384615,0.3075696153846154,0.4936615384615383,0.14695769230769232,0.09318884615384616,0.2235976923076923,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.5307692307692308,0.40769230769230774,0.6461538461538463,0.0,0.0,0.0,1.9615384615384615,1.4230769230769231,2.5,1.8461538461538463,1.3461538461538463,2.3846153846153846,0.11538461538461539,0.0,0.23173076923075525,0.15063152097565052,0.10953569091726985,0.196211908241893,4.846153846153846,3.422115384615393,6.461538461538462,1.0769230769230769,0.7692307692307693,1.4230769230769231,0.36538461538461536,0.23076923076923078,0.5,0.0,0.0,0.0
counterfactual,control,control (no size instruction),baseline,2,none|none,26,False,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.8333333333333333,0.6794871794871794,0.9615384615384616,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.11538461538461539,0.0,0.2692307692307692,0.5384615384615384,0.34615384615384615,0.7307692307692307,0.4730769230769231,0.28846153846153844,0.6576923076923078,154.0,139.26923076923077,170.30769230769232,994.6153846153846,898.498076923077,1094.885576923077,268.2692307692308,242.30769230769232,295.30865384615385,1.0883269230769232,1.0370960576923076,1.1445272115384615,0.006660153846153847,0.0032960048076923084,0.010328190384615382,0.1802,0.14040384615384618,0.22155028846153846,0.8645538461538462,0.8392070192307691,0.8888271153846155,0.45665384615384613,0.36980269230769225,0.544108173076923,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.523076923076923,0.4,0.6461538461538461,0.0,0.0,0.0,2.3846153846153846,1.8076923076923077,3.0,2.230769230769231,1.6538461538461537,2.8076923076923075,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.17762373422798527,0.13309649457043182,0.2251857141115744,5.923076923076923,4.3076923076923075,7.6923076923076925,1.3846153846153846,1.0769230769230769,1.6923076923076923,1.0,1.0,1.0,0.0,0.0,0.0
counterfactual,control,control (no size instruction),baseline,3,none|none|none,26,False,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.8333333333333333,0.6794871794871794,0.9615384615384616,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.07692307692307693,0.0,0.19230769230769232,0.5384615384615384,0.34615384615384615,0.7307692307692307,0.4538461538461539,0.2692307692307692,0.6346153846153846,164.6153846153846,149.6153846153846,180.46153846153845,1064.423076923077,963.575,1168.385576923077,287.11538461538464,259.8826923076923,315.23173076923075,1.0792461538461537,1.0296958653846153,1.1297625961538462,0.0053938846153846155,0.0017152692307692307,0.009944500000000002,0.14835384615384614,0.11943798076923078,0.17848913461538454,0.9152153846153847,0.8812261538461538,0.94408125,0.5835961538461538,0.5117190384615384,0.655585,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.5153846153846153,0.3923076923076923,0.6384615384615385,0.0,0.0,0.0,2.769230769230769,2.230769230769231,3.3076923076923075,2.5,1.9615384615384615,3.0384615384615383,0.2692307692307692,0.11538461538461539,0.46153846153846156,0.2231656445219198,0.1778133536239633,0.27010958022687004,6.230769230769231,4.653846153846154,8.0,1.3846153846153846,1.0384615384615385,1.7307692307692308,0.9807692307692307,0.9423076923076923,1.0,0.0,0.0,0.0
counterfactual,inform_expand,informed large,expand,0,,26,True,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8835164835164835,0.7604395604395605,0.9835164835164835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
counterfactual,inform_expand,informed large,expand,1,inform_large,26,False,0.7307692307692307,0.5384615384615384,0.8846153846153846,0.7307692307692307,0.5384615384615384,0.8846153846153846,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.6923076923076923,0.5,0.8461538461538461,0.5989010989010989,0.4065934065934066,0.7747252747252747,217.46153846153845,186.88365384615386,257.03846153846155,1390.423076923077,1190.2673076923077,1646.6567307692308,375.3076923076923,321.2307692307692,444.5403846153846,0.9745769230769231,0.7897605769230769,1.1518046153846155,0.005919038461538462,0.0018925730769230769,0.011114110576923074,0.39469999999999994,0.34383048076923073,0.4463157692307692,0.5571,0.44574278846153853,0.6658622115384616,0.18485,0.12194942307692307,0.25592,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.6538461538461539,0.5307692307692308,0.7769230769230769,0.11538461538461539,0.0,0.23076923076923078,1.8076923076923077,1.2307692307692308,2.423076923076923,1.5384615384615385,1.0769230769230769,2.076923076923077,0.2692307692307692,0.07692307692307693,0.5,0.1459243641653144,0.09583046563674393,0.20432942685770747,5.1923076923076925,3.8461538461538463,6.653846153846154,1.5769230769230769,1.1923076923076923,2.0,0.6346153846153846,0.5,0.7692307692307693,0.0,0.0,0.0
counterfactual,inform_expand,informed large,expand,2,inform_large|inform_large,26,False,0.6923076923076923,0.5,0.8461538461538461,0.7094017094017093,0.5341880341880342,0.8632478632478632,0.7307692307692307,0.5384615384615384,0.8846153846153846,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.6538461538461539,0.46153846153846156,0.8461538461538461,0.5307692307692308,0.34615384615384615,0.7115384615384616,246.23076923076923,220.73076923076923,274.5769230769231,1573.6153846153845,1407.8461538461538,1755.926923076923,424.8076923076923,380.0375,474.0769230769231,1.1772846153846155,1.110168076923077,1.2433539423076923,0.0073870384615384605,0.004036347115384616,0.01094793173076923,0.21327692307692306,0.1722613461538461,0.25374269230769225,0.9045307692307694,0.8701641346153848,0.9367961538461537,0.5385884615384616,0.4440991346153847,0.6311119230769231,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.6461538461538462,0.5153846153846154,0.7692307692307693,0.15384615384615385,0.038461538461538464,0.3076923076923077,2.3461538461538463,1.6538461538461537,3.039423076923063,1.8461538461538463,1.3461538461538463,2.3461538461538463,0.5,0.19230769230769232,0.8846153846153846,0.15887298871617797,0.10595729321388553,0.2165679346333699,6.3076923076923075,4.923076923076923,7.769230769230769,2.1153846153846154,1.6923076923076923,2.576923076923077,0.9615384615384616,0.9038461538461539,1.0,0.0,0.0,0.0
counterfactual,inform_expand,informed large,expand,3,inform_large|inform_large|inform_large,26,False,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.11538461538461539,0.0,0.23076923076923078,0.6923076923076923,0.5,0.8461538461538461,0.5412087912087912,0.3543956043956044,0.7307692307692307,269.38461538461536,241.57692307692307,297.61538461538464,1742.7692307692307,1556.6807692307693,1930.3480769230769,470.53846153846155,420.26826923076925,521.1923076923077,1.1170730769230768,1.0495910576923075,1.1978539423076924,0.012013500000000002,0.0065266557692307695,0.019105770192307688,0.13673076923076924,0.10039201923076922,0.1764271153846154,0.9368615384615383,0.9092453846153846,0.9602808653846154,0.6937038461538462,0.6200801923076924,0.7608546153846155,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.6307692307692307,0.5,0.7615384615384614,0.15384615384615385,0.038461538461538464,0.3076923076923077,2.8076923076923075,2.076923076923077,3.576923076923077,2.230769230769231,1.6538461538461537,2.8076923076923075,0.5769230769230769,0.2692307692307692,0.9615384615384616,0.18600356972655177,0.1328876974923255,0.24349354711618718,7.038461538461538,5.5,8.692307692307692,2.269230769230769,1.6913461538461623,2.8846153846153846,1.0,1.0,1.0,0.0,0.0,0.0
counterfactual,inform_lsl,informed: large -> small -> large,trajectory,0,,26,True,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.9615384615384616,0.8846153846153846,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8835164835164835,0.7604395604395605,0.9835164835164835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
counterfactual,inform_lsl,informed: large -> small -> large,trajectory,1,inform_large,26,False,0.7307692307692307,0.5384615384615384,0.8846153846153846,0.7307692307692307,0.5384615384615384,0.8846153846153846,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.6923076923076923,0.5,0.8461538461538461,0.5989010989010989,0.4065934065934066,0.7747252747252747,217.46153846153845,186.88365384615386,257.03846153846155,1390.423076923077,1190.2673076923077,1646.6567307692308,375.3076923076923,321.2307692307692,444.5403846153846,0.9745769230769231,0.7897605769230769,1.1518046153846155,0.005919038461538462,0.0018925730769230769,0.011114110576923074,0.39469999999999994,0.34383048076923073,0.4463157692307692,0.5571,0.44574278846153853,0.6658622115384616,0.18485,0.12194942307692307,0.25592,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.6538461538461539,0.5307692307692308,0.7769230769230769,0.11538461538461539,0.0,0.23076923076923078,1.8076923076923077,1.2307692307692308,2.423076923076923,1.5384615384615385,1.0769230769230769,2.076923076923077,0.2692307692307692,0.07692307692307693,0.5,0.1459243641653144,0.09583046563674393,0.20432942685770747,5.1923076923076925,3.8461538461538463,6.653846153846154,1.5769230769230769,1.1923076923076923,2.0,0.6346153846153846,0.5,0.7692307692307693,0.0,0.0,0.0
