contrast,asks,dataset,depth,measure,arm_a,arm_b,n_pairs,shared_stages,mean_a,mean_b,delta,delta_lo,delta_hi,p_value,excludes_zero
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,target_fact_present,inform_expand,control,26,0,0.8076923076923077,0.8076923076923077,0.0,-0.23076923076923078,0.23076923076923078,1.0,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,side_fact_retention,inform_expand,control,26,0,0.6307692307692307,0.5153846153846153,0.1153846153846154,0.007692307692307697,0.23076923076923078,0.0422,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,parametric_present,inform_expand,control,26,0,0.15384615384615385,0.0,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.0516,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,unsupported_count,inform_expand,control,26,0,2.8076923076923075,2.769230769230769,0.038461538461538464,-0.5384615384615384,0.6538461538461539,0.9478,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,unsupported_invented_count,inform_expand,control,26,0,2.230769230769231,2.5,-0.2692307692307692,-0.8076923076923077,0.2692307692307692,0.3603,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,unsupported_corrupted_count,inform_expand,control,26,0,0.5769230769230769,0.2692307692307692,0.3076923076923077,0.07692307692307693,0.6153846153846154,0.0263,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,unsupported_rate,inform_expand,control,26,0,0.18600356972655177,0.2231656445219198,-0.037162074795368025,-0.0809386138424302,0.005992165358976318,0.0943,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,tracked_variant_count,inform_expand,control,26,0,7.038461538461538,6.230769230769231,0.8076923076923077,-0.6153846153846154,2.076923076923077,0.2491,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,unsupported_claims,inform_expand,control,26,0,2.269230769230769,1.3846153846153846,0.8846153846153846,0.34615384615384615,1.4615384615384615,0.0022,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,semantic_preserved,inform_expand,control,26,0,1.0,0.9807692307692307,0.019230769230769232,0.0,0.057692307692307696,0.6289,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,truncated,inform_expand,control,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,em,inform_expand,control,26,0,0.7692307692307693,0.8076923076923077,-0.038461538461538464,-0.23076923076923078,0.15384615384615385,0.8508,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,f1,inform_expand,control,26,0,0.7692307692307693,0.8333333333333333,-0.0641025641025641,-0.2564102564102564,0.1153846153846154,0.5339,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,judge_correct,inform_expand,control,26,0,0.7692307692307693,0.8076923076923077,-0.038461538461538464,-0.23076923076923078,0.15384615384615385,0.8508,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,parametric_judge_correct,inform_expand,control,26,0,0.11538461538461539,0.07692307692307693,0.038461538461538464,-0.11538461538461539,0.19230769230769232,0.8216,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,side_judge_correct,inform_expand,control,26,0,0.6923076923076923,0.5384615384615384,0.15384615384615385,0.0,0.34615384615384615,0.1267,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,counterfactual,3,side_f1,inform_expand,control,26,0,0.5412087912087912,0.4538461538461539,0.08736263736263736,-0.06373626373626373,0.24120879120879124,0.2225,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,summary_words,inform_expand,control,20,0,345.9,204.85,141.05,104.84625000000003,177.7,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,summary_characters,inform_expand,control,20,0,2196.3,1298.2,898.1,677.15,1122.5537499999998,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,estimated_tokens,inform_expand,control,20,0,593.2,350.4,242.8,183.09875,303.35624999999993,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,length_ratio,inform_expand,control,20,0,0.82208,0.48148,0.3406,0.251269125,0.43236075000000007,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,internal_repetition,inform_expand,control,20,0,0.0046960000000000005,0.0022634499999999998,0.00243255,-0.0008962512499999983,0.00604815125,0.1671,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,novel_token_rate,inform_expand,control,20,0,0.31585,0.35208500000000004,-0.036235,-0.07394025,0.0028722499999999673,0.0656,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,retained_token_rate,inform_expand,control,20,0,0.5495049999999999,0.305145,0.24435999999999997,0.16788387500000002,0.32284037500000007,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,ngram_copy_rate,inform_expand,control,20,0,0.27336000000000005,0.162125,0.111235,0.05274900000000005,0.17080512499999995,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,target_fact_present,inform_expand,control,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2532,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,side_fact_retention,inform_expand,control,20,0,0.61,0.35,0.26000000000000006,0.13999999999999999,0.39,0.0001,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,unsupported_count,inform_expand,control,20,0,1.45,1.7,-0.25,-0.75,0.25,0.38,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,unsupported_invented_count,inform_expand,control,20,0,1.4,1.55,-0.15,-0.65,0.3,0.6108,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,unsupported_corrupted_count,inform_expand,control,20,0,0.05,0.15,-0.1,-0.3,0.1,0.4293,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,unsupported_rate,inform_expand,control,20,0,0.04624113060795497,0.08830613730613732,-0.042065006698182326,-0.07522871616711814,-0.01333168510156763,0.0087,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,tracked_variant_count,inform_expand,control,20,0,2.8,2.6,0.2,-0.55,0.9,0.6517,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,unsupported_claims,inform_expand,control,20,0,2.5,1.4,1.1,0.3,1.9,0.0075,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,semantic_preserved,inform_expand,control,20,0,0.45,0.3,0.15,0.025,0.275,0.0252,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,truncated,inform_expand,control,20,0,0.0,0.0,0.0,0.0,0.0,1.0,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,em,inform_expand,control,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2545,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,f1,inform_expand,control,20,0,0.9,0.95,-0.05,-0.15,0.0,0.6199,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,judge_correct,inform_expand,control,20,0,0.9,0.95,-0.05,-0.15,0.0,0.6199,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,side_judge_correct,inform_expand,control,20,0,0.75,0.3,0.45,0.25,0.65,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,1,side_f1,inform_expand,control,20,0,0.6433333333333333,0.275,0.3683333333333333,0.18333333333333332,0.5599999999999999,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,summary_words,inform_expand,control,20,0,380.15,214.75,165.4,124.15,207.85,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,summary_characters,inform_expand,control,20,0,2413.2,1374.25,1038.95,792.2987499999999,1296.8649999999998,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,estimated_tokens,inform_expand,control,20,0,651.7,371.0,280.7,214.05,350.45124999999996,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,length_ratio,inform_expand,control,20,0,1.1101549999999998,1.0515949999999998,0.058560000000000036,0.001429500000000036,0.11070500000000001,0.0355,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,internal_repetition,inform_expand,control,20,0,0.0107415,0.0041902,0.0065513,0.0009438287500000007,0.012757709999999997,0.0303,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,novel_token_rate,inform_expand,control,20,0,0.136425,0.14953,-0.013104999999999997,-0.047350500000000004,0.021340874999999992,0.4536,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,retained_token_rate,inform_expand,control,20,0,0.9520599999999998,0.877375,0.074685,0.03703975,0.11688025000000002,0.0002,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,ngram_copy_rate,inform_expand,control,20,0,0.7022349999999999,0.506955,0.19527999999999998,0.09802887499999999,0.29220124999999997,0.0001,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,target_fact_present,inform_expand,control,20,0,0.95,0.95,0.0,0.0,0.0,1.0,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,side_fact_retention,inform_expand,control,20,0,0.61,0.35,0.26000000000000006,0.13999999999999999,0.39,0.0001,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,unsupported_count,inform_expand,control,20,0,2.1,2.65,-0.55,-1.2,0.3,0.1704,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,unsupported_invented_count,inform_expand,control,20,0,2.1,2.45,-0.35,-1.05,0.6,0.4532,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,unsupported_corrupted_count,inform_expand,control,20,0,0.0,0.2,-0.2,-0.4,-0.05,0.0475,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,unsupported_rate,inform_expand,control,20,0,0.05997260471847674,0.11056950701558772,-0.050596902297111016,-0.08103284207156346,-0.018799143618371983,0.0012,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,tracked_variant_count,inform_expand,control,20,0,3.65,3.2,0.45,-0.35,1.25,0.2964,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,unsupported_claims,inform_expand,control,20,0,2.35,1.45,0.9,0.25,1.55,0.0072,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,semantic_preserved,inform_expand,control,20,0,0.95,0.975,-0.025,-0.075,0.0,0.6187,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,truncated,inform_expand,control,20,0,0.0,0.0,0.0,0.0,0.0,1.0,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,em,inform_expand,control,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2542,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,f1,inform_expand,control,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2542,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,judge_correct,inform_expand,control,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2542,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,side_judge_correct,inform_expand,control,20,0,0.75,0.3,0.45,0.25,0.65,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,2,side_f1,inform_expand,control,20,0,0.6433333333333333,0.275,0.3683333333333333,0.18333333333333332,0.5599999999999999,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,summary_words,inform_expand,control,20,0,438.15,226.65,211.5,163.69875,261.65124999999995,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,summary_characters,inform_expand,control,20,0,2784.85,1453.15,1331.7,1048.9887500000002,1625.6087499999999,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,estimated_tokens,inform_expand,control,20,0,752.25,392.25,360.0,283.6,439.40124999999995,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,length_ratio,inform_expand,control,20,0,1.16983,1.07246,0.09736999999999998,0.027359875000000016,0.18340512499999997,0.0159,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,internal_repetition,inform_expand,control,20,0,0.02772785,0.00429385,0.023434000000000003,0.007585531250000002,0.044480383749999984,0.0171,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,novel_token_rate,inform_expand,control,20,0,0.139765,0.13999999999999999,-0.00023500000000000186,-0.043812499999999976,0.04663037499999999,0.9921,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,retained_token_rate,inform_expand,control,20,0,0.9817549999999999,0.914805,0.06695,0.04309837500000003,0.09199525,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,ngram_copy_rate,inform_expand,control,20,0,0.7955099999999999,0.6049049999999999,0.190605,0.09556787500000002,0.290016125,0.0001,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,target_fact_present,inform_expand,control,20,0,0.95,0.9,0.05,0.0,0.15,0.6226,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,side_fact_retention,inform_expand,control,20,0,0.61,0.31999999999999995,0.29000000000000004,0.16999999999999998,0.42000000000000004,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,unsupported_count,inform_expand,control,20,0,2.6,2.85,-0.25,-0.9,0.45,0.5151,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,unsupported_invented_count,inform_expand,control,20,0,2.55,2.65,-0.1,-0.7,0.55,0.816,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,unsupported_corrupted_count,inform_expand,control,20,0,0.05,0.2,-0.15,-0.35,0.05,0.2317,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,unsupported_rate,inform_expand,control,20,0,0.0762819393174145,0.12853899881933112,-0.05225705950191657,-0.09079641967397592,-0.013668053092045341,0.0073,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,tracked_variant_count,inform_expand,control,20,0,4.75,3.9,0.85,-0.6,2.45,0.2841,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,unsupported_claims,inform_expand,control,20,0,2.4,1.75,0.65,0.05,1.3,0.0471,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,semantic_preserved,inform_expand,control,20,0,0.975,1.0,-0.025,-0.075,0.0,0.6274,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,truncated,inform_expand,control,20,0,0.0,0.0,0.0,0.0,0.0,1.0,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,em,inform_expand,control,20,0,0.85,0.9,-0.05,-0.2,0.1,0.7662,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,f1,inform_expand,control,20,0,0.85,0.9,-0.05,-0.2,0.1,0.7662,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,judge_correct,inform_expand,control,20,0,0.85,0.9,-0.05,-0.2,0.1,0.7662,False
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,side_judge_correct,inform_expand,control,20,0,0.75,0.3,0.45,0.25,0.65,0.0,True
inform_expand_vs_control,does merely knowing the receiver is large change the handoff?,fictional,3,side_f1,inform_expand,control,20,0,0.6433333333333333,0.275,0.3683333333333333,0.18333333333333332,0.5599999999999999,0.0,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,summary_words,resize_shrink,inform_shrink,26,0,188.5,216.42307692307693,-27.923076923076923,-53.46346153846152,-8.884615384615385,0.0171,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,summary_characters,resize_shrink,inform_shrink,26,0,1213.5,1381.8461538461538,-168.34615384615384,-335.01634615384603,-41.19134615384617,0.0267,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,estimated_tokens,resize_shrink,inform_shrink,26,0,327.5,372.96153846153845,-45.46153846153846,-90.57692307692308,-11.115384615384615,0.0268,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,length_ratio,resize_shrink,inform_shrink,26,0,0.9101961538461538,1.0181884615384615,-0.1079923076923077,-0.1892253846153846,-0.033882307692307774,0.006,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,internal_repetition,resize_shrink,inform_shrink,26,0,0.0021627692307692307,0.007037230769230769,-0.004874461538461539,-0.010547388461538462,-0.0004483028846153851,0.0569,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,novel_token_rate,resize_shrink,inform_shrink,26,0,0.3678730769230769,0.40658846153846157,-0.03871538461538461,-0.08711538461538458,0.008000192307692314,0.1106,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,retained_token_rate,resize_shrink,inform_shrink,26,0,0.5427384615384615,0.5656615384615385,-0.02292307692307691,-0.07660884615384615,0.03141951923076924,0.4028,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,ngram_copy_rate,resize_shrink,inform_shrink,26,0,0.18175000000000002,0.18249615384615386,-0.0007461538461538445,-0.04267721153846153,0.03830798076923076,0.9727,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,target_fact_present,resize_shrink,inform_shrink,26,0,0.8076923076923077,0.8461538461538461,-0.038461538461538464,-0.19230769230769232,0.11538461538461539,0.8132,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,side_fact_retention,resize_shrink,inform_shrink,26,0,0.6769230769230768,0.6769230769230768,0.0,-0.10769230769230768,0.1076923076923077,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,parametric_present,resize_shrink,inform_shrink,26,0,0.0,0.038461538461538464,-0.038461538461538464,-0.11538461538461539,0.0,0.6227,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,unsupported_count,resize_shrink,inform_shrink,26,0,1.6538461538461537,2.0,-0.34615384615384615,-1.0384615384615385,0.23076923076923078,0.3092,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,unsupported_invented_count,resize_shrink,inform_shrink,26,0,1.3461538461538463,1.7307692307692308,-0.38461538461538464,-0.9615384615384616,0.11538461538461539,0.1846,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,unsupported_corrupted_count,resize_shrink,inform_shrink,26,0,0.3076923076923077,0.2692307692307692,0.038461538461538464,-0.19230769230769232,0.2692307692307692,0.8757,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,unsupported_rate,resize_shrink,inform_shrink,26,0,0.12327452727278775,0.14123605373307682,-0.01796152646028911,-0.06723199583348156,0.027547652459406796,0.4531,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,tracked_variant_count,resize_shrink,inform_shrink,26,0,5.576923076923077,5.653846153846154,-0.07692307692307693,-0.9615384615384616,0.8076923076923077,0.9027,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,unsupported_claims,resize_shrink,inform_shrink,26,0,1.5384615384615385,1.5,0.038461538461538464,-0.34615384615384615,0.46153846153846156,0.9217,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,semantic_preserved,resize_shrink,inform_shrink,26,0,0.6153846153846154,0.6730769230769231,-0.057692307692307696,-0.17307692307692307,0.057692307692307696,0.4469,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,truncated,resize_shrink,inform_shrink,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,em,resize_shrink,inform_shrink,26,0,0.6923076923076923,0.7692307692307693,-0.07692307692307693,-0.23076923076923078,0.07692307692307693,0.4407,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,f1,resize_shrink,inform_shrink,26,0,0.7115384615384616,0.7884615384615384,-0.07692307692307693,-0.23076923076923078,0.07692307692307693,0.4407,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,judge_correct,resize_shrink,inform_shrink,26,0,0.6923076923076923,0.7692307692307693,-0.07692307692307693,-0.23076923076923078,0.07692307692307693,0.4407,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,parametric_judge_correct,resize_shrink,inform_shrink,26,0,0.19230769230769232,0.11538461538461539,0.07692307692307693,-0.07692307692307693,0.23076923076923078,0.4358,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,side_judge_correct,resize_shrink,inform_shrink,26,0,0.7692307692307693,0.6923076923076923,0.07692307692307693,-0.07692307692307693,0.23076923076923078,0.4362,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,1,side_f1,resize_shrink,inform_shrink,26,0,0.6373626373626373,0.5412087912087912,0.09615384615384616,0.0,0.21153846153846154,0.1135,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,summary_words,resize_shrink,inform_shrink,26,0,223.03846153846155,246.0,-22.96153846153846,-51.46153846153846,0.8471153846153706,0.0804,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,summary_characters,resize_shrink,inform_shrink,26,0,1447.076923076923,1579.4615384615386,-132.3846153846154,-316.23173076923075,20.624038461538337,0.1184,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,estimated_tokens,resize_shrink,inform_shrink,26,0,390.53846153846155,426.38461538461536,-35.84615384615385,-85.65384615384616,5.5009615384615245,0.1178,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,length_ratio,resize_shrink,inform_shrink,26,0,1.1969884615384614,1.1551846153846155,0.04180384615384614,-0.04083298076923072,0.12660509615384613,0.327,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,internal_repetition,resize_shrink,inform_shrink,26,0,0.010192923076923075,0.013245192307692307,-0.0030522692307692317,-0.012853266346153846,0.0075463182692307685,0.5507,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,novel_token_rate,resize_shrink,inform_shrink,26,0,0.20571153846153847,0.18855000000000002,0.017161538461538454,-0.029757403846153822,0.06605778846153845,0.4829,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,retained_token_rate,resize_shrink,inform_shrink,26,0,0.9194346153846154,0.9209346153846154,-0.0015000000000000013,-0.034631153846153825,0.030811923076923077,0.9269,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,ngram_copy_rate,resize_shrink,inform_shrink,26,0,0.5570192307692307,0.5934807692307693,-0.03646153846153847,-0.11513144230769232,0.037101538461538436,0.3376,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,target_fact_present,resize_shrink,inform_shrink,26,0,0.8076923076923077,0.8461538461538461,-0.038461538461538464,-0.19230769230769232,0.11538461538461539,0.8132,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,side_fact_retention,resize_shrink,inform_shrink,26,0,0.6615384615384615,0.6692307692307693,-0.007692307692307699,-0.10769230769230768,0.0923076923076923,0.8705,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,parametric_present,resize_shrink,inform_shrink,26,0,0.0,0.038461538461538464,-0.038461538461538464,-0.11538461538461539,0.0,0.6227,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,unsupported_count,resize_shrink,inform_shrink,26,0,2.6538461538461537,2.3846153846153846,0.2692307692307692,-0.46153846153846156,1.1153846153846154,0.5309,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,unsupported_invented_count,resize_shrink,inform_shrink,26,0,2.269230769230769,1.9615384615384615,0.3076923076923077,-0.4230769230769231,1.1923076923076923,0.4694,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,unsupported_corrupted_count,resize_shrink,inform_shrink,26,0,0.38461538461538464,0.4230769230769231,-0.038461538461538464,-0.2692307692307692,0.23076923076923078,0.8807,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,unsupported_rate,resize_shrink,inform_shrink,26,0,0.1629883216721957,0.15866335507522483,0.004324966596970841,-0.04616646637078389,0.05452803155595831,0.867,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,tracked_variant_count,resize_shrink,inform_shrink,26,0,7.3076923076923075,7.269230769230769,0.038461538461538464,-1.0769230769230769,1.0769230769230769,0.9734,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,unsupported_claims,resize_shrink,inform_shrink,26,0,1.8461538461538463,1.5769230769230769,0.2692307692307692,-0.11538461538461539,0.6923076923076923,0.2374,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,semantic_preserved,resize_shrink,inform_shrink,26,0,1.0,0.9615384615384616,0.038461538461538464,0.0,0.09615384615384616,0.265,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,truncated,resize_shrink,inform_shrink,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,em,resize_shrink,inform_shrink,26,0,0.6538461538461539,0.7692307692307693,-0.11538461538461539,-0.2692307692307692,0.038461538461538464,0.2376,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,f1,resize_shrink,inform_shrink,26,0,0.6858974358974359,0.7884615384615384,-0.10256410256410257,-0.25641025641025644,0.038461538461538464,0.1916,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,judge_correct,resize_shrink,inform_shrink,26,0,0.6538461538461539,0.7692307692307693,-0.11538461538461539,-0.2692307692307692,0.038461538461538464,0.2376,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,parametric_judge_correct,resize_shrink,inform_shrink,26,0,0.23076923076923078,0.11538461538461539,0.11538461538461539,-0.07692307692307693,0.3076923076923077,0.327,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,side_judge_correct,resize_shrink,inform_shrink,26,0,0.7307692307692307,0.6538461538461539,0.07692307692307693,-0.07692307692307693,0.23076923076923078,0.4336,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,2,side_f1,resize_shrink,inform_shrink,26,0,0.6153846153846154,0.5384615384615384,0.07692307692307693,0.0,0.19230769230769232,0.2561,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",counterfactual,3,summary_words,resize_shrink,inform_shrink,26,0,241.34615384615384,284.11538461538464,-42.76923076923077,-66.88461538461539,-21.23076923076923,0.0004,True
