context_id,dataset,rotation_id,cond_qid,policy,budget_words,n_hidden,message_key,delivered_words,fill_ratio,truncated,attempts,message_shared_across_rotations,now_em,future_em,gap_em,ceiling_now_em,ceiling_future_em,regret_now_em,regret_future_em,retained_now_em,retained_future_em,n_ceiling_now_em,n_ceiling_future_em,now_f1,future_f1,gap_f1,ceiling_now_f1,ceiling_future_f1,regret_now_f1,regret_future_f1,retained_now_f1,retained_future_f1,n_ceiling_now_f1,n_ceiling_future_f1,now_judge_correct,future_judge_correct,gap_judge_correct,ceiling_now_judge_correct,ceiling_future_judge_correct,regret_now_judge_correct,regret_future_judge_correct,retained_now_judge_correct,retained_future_judge_correct,n_ceiling_now_judge_correct,n_ceiling_future_judge_correct,replication,family,preference_id,lambda,lambda_infinite,future_share
rel:3,relation_dossiers,rel:3|cond=rel:3:custom:anchor,rel:3:custom:anchor,split__l0,40,15,primary|rel:3|split__l0|w40|rel:3|cond=rel:3:custom:anchor,35,0.875,False,4,False,1.0,0.06666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.0,0.8666666666666667,1.0,0.07142857142857142,1,14,1.0,0.13777777777777775,0.8622222222222222,1.0,0.9866666666666667,0.0,0.8488888888888889,1.0,0.13777777777777775,1,15,1.0,0.06666666666666667,0.9333333333333333,1.0,1.0,0.0,0.9333333333333333,1.0,0.06666666666666667,1,15,primary,split,l0,0.0,False,0.0
rel:3,relation_dossiers,rel:3|cond=rel:3:custom:anchor,rel:3:custom:anchor,split__l1,40,15,primary|rel:3|split__l1|w40|rel:3|cond=rel:3:custom:anchor,37,0.925,False,3,False,1.0,0.06666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.0,0.8666666666666667,1.0,0.07142857142857142,1,14,1.0,0.20444444444444443,0.7955555555555556,1.0,0.9866666666666667,0.0,0.7822222222222223,1.0,0.20444444444444443,1,15,1.0,0.13333333333333333,0.8666666666666667,1.0,1.0,0.0,0.8666666666666667,1.0,0.13333333333333333,1,15,primary,split,l1,1.0,False,0.5
rel:3,relation_dossiers,rel:3|cond=rel:3:custom:anchor,rel:3:custom:anchor,split__linf,40,15,primary|rel:3|split__linf|w40|rel:3|cond=rel:3:custom:anchor,36,0.9,False,3,False,0.0,0.26666666666666666,-0.26666666666666666,1.0,0.9333333333333333,1.0,0.6666666666666667,0.0,0.2857142857142857,1,14,0.0,0.26666666666666666,-0.26666666666666666,1.0,0.9866666666666667,1.0,0.72,0.0,0.26666666666666666,1,15,0.0,0.26666666666666666,-0.26666666666666666,1.0,1.0,1.0,0.7333333333333334,0.0,0.26666666666666666,1,15,primary,split,linf,,True,1.0
rel:3,relation_dossiers,rel:3|cond=rel:3:facilities:anchor,rel:3:facilities:anchor,split__l0,40,15,primary|rel:3|split__l0|w40|rel:3|cond=rel:3:facilities:anchor,38,0.95,False,2,False,1.0,0.06666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.0,0.8666666666666667,1.0,0.07142857142857142,1,14,1.0,0.08571428571428572,0.9142857142857143,1.0,0.9866666666666667,0.0,0.900952380952381,1.0,0.08571428571428572,1,15,1.0,0.06666666666666667,0.9333333333333333,1.0,1.0,0.0,0.9333333333333333,1.0,0.06666666666666667,1,15,primary,split,l0,0.0,False,0.0
rel:3,relation_dossiers,rel:3|cond=rel:3:facilities:anchor,rel:3:facilities:anchor,split__l1,40,15,primary|rel:3|split__l1|w40|rel:3|cond=rel:3:facilities:anchor,34,0.85,False,2,False,1.0,0.06666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.0,0.8666666666666667,1.0,0.07142857142857142,1,14,1.0,0.1,0.9,1.0,0.9866666666666667,0.0,0.8866666666666667,1.0,0.1,1,15,1.0,0.13333333333333333,0.8666666666666667,1.0,1.0,0.0,0.8666666666666667,1.0,0.13333333333333333,1,15,primary,split,l1,1.0,False,0.5
rel:3,relation_dossiers,rel:3|cond=rel:3:facilities:anchor,rel:3:facilities:anchor,split__linf,40,15,primary|rel:3|split__linf|w40|rel:3|cond=rel:3:facilities:anchor,35,0.875,False,1,False,1.0,0.06666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.0,0.8666666666666667,1.0,0.07142857142857142,1,14,1.0,0.1,0.9,1.0,0.9866666666666667,0.0,0.8866666666666667,1.0,0.1,1,15,1.0,0.13333333333333333,0.8666666666666667,1.0,1.0,0.0,0.8666666666666667,1.0,0.13333333333333333,1,15,primary,split,linf,,True,1.0
rel:3,relation_dossiers,rel:3|cond=rel:3:finance:anchor,rel:3:finance:anchor,split__l0,40,15,primary|rel:3|split__l0|w40|rel:3|cond=rel:3:finance:anchor,38,0.95,False,3,False,1.0,0.13333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.0,0.8,1.0,0.14285714285714285,1,14,1.0,0.13333333333333333,0.8666666666666667,1.0,0.9866666666666667,0.0,0.8533333333333334,1.0,0.13333333333333333,1,15,1.0,0.13333333333333333,0.8666666666666667,1.0,1.0,0.0,0.8666666666666667,1.0,0.13333333333333333,1,15,primary,split,l0,0.0,False,0.0
rel:3,relation_dossiers,rel:3|cond=rel:3:finance:anchor,rel:3:finance:anchor,split__l1,40,15,primary|rel:3|split__l1|w40|rel:3|cond=rel:3:finance:anchor,34,0.85,False,2,False,1.0,0.2,0.8,1.0,0.9333333333333333,0.0,0.7333333333333334,1.0,0.21428571428571427,1,14,1.0,0.2,0.8,1.0,0.9866666666666667,0.0,0.7866666666666666,1.0,0.2,1,15,1.0,0.2,0.8,1.0,1.0,0.0,0.8,1.0,0.2,1,15,primary,split,l1,1.0,False,0.5
rel:3,relation_dossiers,rel:3|cond=rel:3:finance:anchor,rel:3:finance:anchor,split__linf,40,15,primary|rel:3|split__linf|w40|rel:3|cond=rel:3:finance:anchor,40,1.0,False,1,False,0.0,0.13333333333333333,-0.13333333333333333,1.0,0.9333333333333333,1.0,0.8,0.0,0.14285714285714285,1,14,0.0,0.2533333333333333,-0.2533333333333333,1.0,0.9866666666666667,1.0,0.7333333333333334,0.0,0.2533333333333333,1,15,0.0,0.2,-0.2,1.0,1.0,1.0,0.8,0.0,0.2,1,15,primary,split,linf,,True,1.0
rel:3,relation_dossiers,rel:3|cond=rel:3:founding:anchor,rel:3:founding:anchor,split__l0,40,15,primary|rel:3|split__l0|w40|rel:3|cond=rel:3:founding:anchor,28,0.7,False,4,False,1.0,0.13333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.0,0.8,1.0,0.14285714285714285,1,14,1.0,0.14222222222222222,0.8577777777777778,1.0,0.9866666666666667,0.0,0.8444444444444444,1.0,0.14222222222222222,1,15,1.0,0.13333333333333333,0.8666666666666667,1.0,1.0,0.0,0.8666666666666667,1.0,0.13333333333333333,1,15,primary,split,l0,0.0,False,0.0
rel:3,relation_dossiers,rel:3|cond=rel:3:founding:anchor,rel:3:founding:anchor,split__l1,40,15,primary|rel:3|split__l1|w40|rel:3|cond=rel:3:founding:anchor,35,0.875,False,4,False,1.0,0.2,0.8,1.0,0.9333333333333333,0.0,0.7333333333333334,1.0,0.21428571428571427,1,14,1.0,0.2,0.8,1.0,0.9866666666666667,0.0,0.7866666666666666,1.0,0.2,1,15,1.0,0.2,0.8,1.0,1.0,0.0,0.8,1.0,0.2,1,15,primary,split,l1,1.0,False,0.5
rel:3,relation_dossiers,rel:3|cond=rel:3:founding:anchor,rel:3:founding:anchor,split__linf,40,15,primary|rel:3|split__linf|w40|rel:3|cond=rel:3:founding:anchor,37,0.925,False,1,False,0.0,0.13333333333333333,-0.13333333333333333,1.0,0.9333333333333333,1.0,0.8,0.0,0.14285714285714285,1,14,0.0,0.16666666666666666,-0.16666666666666666,1.0,0.9866666666666667,1.0,0.8200000000000001,0.0,0.16666666666666666,1,15,0.0,0.2,-0.2,1.0,1.0,1.0,0.8,0.0,0.2,1,15,primary,split,linf,,True,1.0
