comparison,kind,treatment,control,from_depth,query_type,answerer_role,depth,metric,delta,lo,hi,p_value,n
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,1,em,0.0,0.0,0.0,1.0,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,2,em,-0.15,-0.3,0.0,0.1014,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,3,em,-0.1,-0.3,0.1,0.4338,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,4,em,-0.1,-0.25,0.0,0.2519,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,5,em,-0.05,-0.2,0.1,0.7669,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,6,em,-0.05,-0.15,0.0,0.6207,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,1,f1,0.0,0.0,0.0,1.0,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,2,f1,-0.0630952380952381,-0.24166666666666664,0.09169642857142812,0.4339,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,3,f1,-0.09583333333333333,-0.2791666666666667,0.0875,0.3113,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,4,f1,-0.13333333333333333,-0.2833333333333333,0.0,0.086,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,5,f1,-0.10833333333333332,-0.275,0.025,0.1838,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,6,f1,-0.08333333333333333,-0.2,0.0,0.2193,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,1,judge_correct,0.0,0.0,0.0,1.0,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,2,judge_correct,-0.05,-0.2,0.1,0.7636,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,3,judge_correct,0.0,0.0,0.0,1.0,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,4,judge_correct,0.0,0.0,0.0,1.0,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,5,judge_correct,0.0,0.0,0.0,1.0,20
xfam_minus_homog_large,depth,xfam_large_fwd,homog_large_matched,,heldout,secondary,6,judge_correct,0.1,0.0,0.25,0.2521,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,1,em,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,2,em,-0.25,-0.45,-0.1,0.0183,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,3,em,-0.2,-0.4,-0.05,0.0444,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,4,em,-0.35,-0.55,-0.15,0.0011,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,5,em,-0.35,-0.55,-0.15,0.0015,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,6,em,-0.3,-0.55,-0.05,0.0269,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,1,f1,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,2,f1,-0.1301984126984127,-0.3016716269841269,0.01924603174603175,0.1087,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,3,f1,-0.11555555555555555,-0.25111111111111106,-0.005555555555555552,0.0547,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,4,f1,-0.16464285714285715,-0.2964285714285714,-0.05500000000000001,0.0089,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,5,f1,-0.17714285714285716,-0.3171428571428571,-0.06047619047619048,0.0078,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,6,f1,-0.16083333333333333,-0.33333333333333337,-0.002500000000000002,0.0566,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,1,judge_correct,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,2,judge_correct,-0.1,-0.3,0.1,0.4324,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,3,judge_correct,-0.1,-0.25,0.0,0.2579,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,4,judge_correct,-0.05,-0.15,0.0,0.629,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,5,judge_correct,-0.1,-0.25,0.0,0.2611,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,primary,6,judge_correct,-0.15,-0.3,0.0,0.1016,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,1,em,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,2,em,-0.25,-0.45,-0.1,0.0182,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,3,em,-0.25,-0.45,-0.1,0.0193,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,4,em,-0.15,-0.35,0.05,0.2316,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,5,em,-0.15,-0.3,0.0,0.1007,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,6,em,-0.2,-0.45,0.0,0.1141,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,1,f1,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,2,f1,-0.185,-0.34500000000000003,-0.05,0.0177,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,3,f1,-0.16257936507936507,-0.3453660714285713,0.016031746031746043,0.0789,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,4,f1,-0.06333333333333332,-0.21749999999999997,0.07916666666666668,0.4009,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,5,f1,-0.07916666666666668,-0.25,0.054166666666666655,0.327,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,6,f1,-0.11130952380952382,-0.3071428571428571,0.06071428571428568,0.2376,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,1,judge_correct,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,2,judge_correct,-0.1,-0.25,0.0,0.2611,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,3,judge_correct,-0.1,-0.3,0.1,0.4332,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,4,judge_correct,0.0,-0.2,0.2,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,5,judge_correct,-0.05,-0.25,0.15,0.8189,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,target,secondary,6,judge_correct,-0.1,-0.35,0.15,0.5377,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,1,em,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,2,em,0.0,-0.15,0.15,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,3,em,-0.05,-0.2,0.1,0.766,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,4,em,0.0,-0.15,0.15,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,5,em,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,6,em,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,1,f1,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,2,f1,-0.03749999999999999,-0.17083333333333334,0.06666666666666668,0.5651,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,3,f1,-0.075,-0.225,0.05,0.4027,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,4,f1,0.01428571428571429,-0.13571428571428573,0.16428571428571428,0.85,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,5,f1,0.03333333333333333,0.0,0.1,0.6221,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,6,f1,0.03333333333333333,0.0,0.1,0.6221,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,1,judge_correct,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,2,judge_correct,0.05,-0.1,0.2,0.7646,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,3,judge_correct,-0.1,-0.25,0.0,0.2531,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,4,judge_correct,0.05,-0.1,0.2,0.7588,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,5,judge_correct,0.05,0.0,0.15,0.626,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,primary,6,judge_correct,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,1,em,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,2,em,-0.05,-0.2,0.1,0.7671,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,3,em,0.05,-0.1,0.2,0.7617,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,4,em,0.05,-0.15,0.25,0.825,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,5,em,0.05,0.0,0.15,0.6252,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,6,em,0.1,0.0,0.25,0.2519,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,1,f1,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,2,f1,-0.025,-0.175,0.125,0.8743,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,3,f1,0.075,-0.05,0.225,0.3986,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,4,f1,0.05833333333333333,-0.11666666666666667,0.2333333333333333,0.5436,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,5,f1,0.05,0.0,0.15,0.6252,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,6,f1,0.1285714285714286,0.0,0.2785714285714286,0.0813,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,1,judge_correct,0.0,0.0,0.0,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,2,judge_correct,0.0,-0.15,0.15,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,3,judge_correct,0.1,0.0,0.25,0.2457,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,4,judge_correct,0.0,-0.2,0.2,1.0,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,5,judge_correct,0.05,-0.1,0.2,0.7698,20
xfam_fwd_minus_rev_small,depth,xfam_small_fwd,xfam_small_rev,,heldout,secondary,6,judge_correct,0.0,-0.15,0.15,1.0,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,1,em,0.25,0.05,0.45,0.0172,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,2,em,0.25,-0.05,0.5,0.1046,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,3,em,0.1,-0.15,0.35,0.5336,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,4,em,0.2,-0.05,0.45,0.1896,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,5,em,0.1,-0.15,0.35,0.5354,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,6,em,0.0,-0.2,0.2,1.0,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,1,f1,0.2,0.02,0.4,0.0498,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,2,f1,0.23583333333333328,0.05714285714285714,0.42107142857142854,0.0115,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,3,f1,0.16964285714285715,-0.02023809523809525,0.37797619047619047,0.0978,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,4,f1,0.17214285714285713,-0.004166666666666657,0.36416666666666664,0.0658,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,5,f1,0.18560439560439562,0.0299942765567766,0.3664377289377289,0.0293,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,6,f1,0.18088217338217338,0.030127976190476188,0.3517174908424908,0.0276,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,1,judge_correct,0.1,-0.1,0.3,0.4316,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,2,judge_correct,0.15,0.0,0.3,0.1088,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,3,judge_correct,0.1,0.0,0.25,0.249,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,4,judge_correct,0.1,0.0,0.25,0.249,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,5,judge_correct,0.15,0.0,0.3,0.1088,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,primary,6,judge_correct,0.15,0.0,0.3,0.1088,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,1,em,0.25,0.1,0.45,0.016,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,2,em,0.25,0.1,0.45,0.0164,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,3,em,0.15,-0.05,0.35,0.2362,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,4,em,0.1,-0.1,0.3,0.432,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,5,em,0.0,-0.2,0.2,1.0,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,6,em,0.05,-0.15,0.25,0.8229,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,1,f1,0.19,0.049999999999999996,0.36,0.0215,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,2,f1,0.25,0.1,0.425,0.0068,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,3,f1,0.2125,0.049999999999999975,0.4,0.0241,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,4,f1,0.1625,0.012499999999999994,0.3375,0.0614,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,5,f1,0.17285714285714288,0.02285714285714286,0.3478660714285713,0.0367,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,6,f1,0.18,0.025000000000000012,0.365,0.0355,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,1,judge_correct,0.1,0.0,0.25,0.2508,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,2,judge_correct,0.15,0.0,0.3,0.109,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,3,judge_correct,0.15,0.0,0.3,0.109,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,4,judge_correct,0.15,0.0,0.3,0.109,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,5,judge_correct,0.2,0.05,0.4,0.0424,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,target,secondary,6,judge_correct,0.25,0.05,0.45,0.0187,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,1,em,0.15,0.0,0.3012499999999818,0.1139,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,2,em,0.05,-0.15,0.25,0.8167,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,3,em,-0.05,-0.2,0.1,0.7573,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,4,em,0.15,0.0,0.3,0.1069,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,5,em,0.0,-0.2,0.2,1.0,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,6,em,0.05,-0.15,0.25,0.8135,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,1,f1,0.15634920634920638,0.01111111111111111,0.33333333333333337,0.0477,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,2,f1,0.020238095238095243,-0.17976190476190473,0.22023809523809526,0.9024,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,3,f1,-0.024761904761904756,-0.16999999999999998,0.12047619047619049,0.7454,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,4,f1,0.14523809523809525,-0.004761904761904756,0.3,0.1049,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,5,f1,0.028571428571428574,-0.18095238095238092,0.2333333333333333,0.8045,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,6,f1,0.10857142857142857,-0.09148809523809473,0.31666666666666665,0.2943,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,1,judge_correct,0.2,-0.05,0.45,0.1904,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,2,judge_correct,0.05,-0.25,0.35,0.8652,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,3,judge_correct,0.05,-0.2,0.3,0.8476,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,4,judge_correct,0.1,-0.15,0.35,0.5277,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,5,judge_correct,-0.05,-0.3,0.2,0.8472,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,primary,6,judge_correct,0.1,-0.2,0.35,0.5921,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,1,em,0.1,0.0,0.25,0.2591,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,2,em,0.1,-0.1,0.3,0.4331,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,3,em,0.15,0.0,0.3,0.1068,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,4,em,0.25,0.1,0.45,0.0176,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,5,em,0.15,0.0,0.3,0.1069,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,6,em,0.2,0.05,0.4,0.0446,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,1,f1,0.125,0.0,0.275,0.1053,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,2,f1,0.075,-0.1,0.25,0.4835,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,3,f1,0.15357142857142858,0.028571428571428574,0.3071428571428571,0.0348,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,4,f1,0.25357142857142856,0.1,0.45,0.0059,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,5,f1,0.17857142857142858,0.05,0.3571428571428571,0.0323,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,6,f1,0.20357142857142857,0.05,0.37857142857142856,0.0157,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,1,judge_correct,0.2,0.0,0.40124999999998184,0.119,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,2,judge_correct,0.1,-0.1,0.3,0.4383,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,3,judge_correct,0.1,-0.1,0.3,0.4346,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,4,judge_correct,0.15,-0.05,0.35,0.2427,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,5,judge_correct,0.1,-0.1,0.3,0.4346,20
large_minus_small_homog,depth,homog_large_matched,homog_small_matched,,heldout,secondary,6,judge_correct,0.1,-0.1,0.3,0.4346,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,1,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,2,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,3,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,4,em,0.1,0.0,0.25,0.2552,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,5,em,0.0,-0.15,0.15,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,6,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,1,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,2,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,3,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,4,f1,0.007499999999999995,-0.027500000000000004,0.039999999999999994,0.7645,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,5,f1,0.011666666666666676,-0.05833333333333333,0.08,0.7618,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,6,f1,-0.0125,-0.0375,0.0,0.6186,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,1,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,2,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,3,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,4,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,5,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,primary,6,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,1,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,2,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,3,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,4,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,5,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,6,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,1,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,2,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,3,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,4,f1,0.004999999999999999,0.0,0.014999999999999996,0.6154,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,5,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,6,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,1,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,2,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,3,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,4,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,5,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,target,secondary,6,judge_correct,0.05,0.0,0.15,0.6308,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,1,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,2,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,3,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,4,em,0.1,0.0,0.25,0.2531,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,5,em,0.0,-0.15,0.15,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,6,em,0.05,0.0,0.15,0.6221,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,1,f1,0.0,0.0,0.0,1.0,20
