arm,block,derived,size_pattern,family_mode,query_type,answerer_role,depth,n,n_family_transitions,n_tier_transitions,mean_parameters_b,chain_short_codes,material_characters_mean,empty_handoff_chain_fraction,em,em_lo,em_hi,f1,f1_lo,f1_hi,judge_correct,judge_correct_lo,judge_correct_hi
homog_large_qwen,matched_large,False,all_large,fixed_named,target,secondary,1,20,0,0,32.8,Q32,602.1,0.0,0.75,0.55,0.95,0.865,0.74,0.97,1.0,1.0,1.0
homog_large_qwen,matched_large,False,all_large,fixed_named,target,secondary,2,20,0,0,32.8,Q32-Q32,583.4,0.0,0.8,0.6,0.95,0.9,0.78,0.99,0.95,0.85,1.0
homog_large_qwen,matched_large,False,all_large,fixed_named,target,secondary,3,20,0,0,32.8,Q32-Q32-Q32,570.5,0.0,0.75,0.55,0.95,0.87,0.74,0.97,0.95,0.85,1.0
homog_large_qwen,matched_large,False,all_large,fixed_named,target,secondary,4,20,0,0,32.8,Q32-Q32-Q32-Q32,576.4,0.0,0.75,0.55,0.95,0.875,0.75,0.975,0.95,0.85,1.0
homog_large_qwen,matched_large,False,all_large,fixed_named,target,secondary,5,20,0,0,32.8,Q32-Q32-Q32-Q32-Q32,566.1,0.0,0.75,0.55,0.95,0.87,0.74,0.97,0.95,0.85,1.0
homog_large_qwen,matched_large,False,all_large,fixed_named,target,secondary,6,20,0,0,32.8,Q32-Q32-Q32-Q32-Q32-Q32,571.6,0.0,0.75,0.55,0.95,0.875,0.75,0.975,0.95,0.85,1.0
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,primary,1,20,0,0,12.2,G12,96.0,0.65,0.05,0.0,0.15,0.0917,0.0,0.2167,0.1,0.0,0.25
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,primary,2,20,0,0,12.2,G12-G12,581.6,0.65,0.1,0.0,0.25,0.1643,0.0393,0.3179,0.15,0.0,0.3
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,primary,3,20,0,0,12.2,G12-G12-G12,494.1,0.65,0.0,0.0,0.0,0.0666,0.0,0.1474,0.1,0.0,0.25
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,primary,4,20,0,0,12.2,G12-G12-G12-G12,468.2,0.65,0.15,0.0,0.3,0.175,0.05,0.35,0.25,0.05,0.45
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,primary,5,20,0,0,12.2,G12-G12-G12-G12-G12,474.6,0.65,0.15,0.0,0.3,0.1917,0.05,0.3667,0.2,0.05,0.4
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,primary,6,20,0,0,12.2,G12-G12-G12-G12-G12-G12,461.6,0.65,0.1,0.0,0.25,0.1417,0.025,0.3,0.15,0.0,0.3
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,secondary,1,20,0,0,12.2,G12,96.0,0.65,0.15,0.0,0.3,0.1893,0.05,0.3643,0.3,0.1,0.5
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,secondary,2,20,0,0,12.2,G12-G12,581.6,0.65,0.2,0.05,0.4,0.2417,0.075,0.425,0.3,0.1,0.5
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,secondary,3,20,0,0,12.2,G12-G12-G12,494.1,0.65,0.2,0.05,0.4,0.2393,0.075,0.425,0.3,0.1,0.5
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,secondary,4,20,0,0,12.2,G12-G12-G12-G12,468.2,0.65,0.2,0.05,0.4,0.2393,0.075,0.425,0.25,0.1,0.45
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,secondary,5,20,0,0,12.2,G12-G12-G12-G12-G12,474.6,0.65,0.2,0.05,0.4,0.2393,0.075,0.425,0.3,0.1,0.5
homog_small_gemma,matched_small,False,all_small,fixed_named,heldout,secondary,6,20,0,0,12.2,G12-G12-G12-G12-G12-G12,461.6,0.65,0.2,0.05,0.4,0.2393,0.075,0.425,0.25,0.1,0.45
homog_small_gemma,matched_small,False,all_small,fixed_named,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
homog_small_gemma,matched_small,False,all_small,fixed_named,target,primary,1,20,0,0,12.2,G12,96.0,0.65,0.3,0.1,0.5,0.3375,0.15,0.5375,0.35,0.15,0.55
homog_small_gemma,matched_small,False,all_small,fixed_named,target,primary,2,20,0,0,12.2,G12-G12,581.6,0.65,0.3,0.1,0.5,0.3915,0.2097,0.584,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,primary,3,20,0,0,12.2,G12-G12-G12,494.1,0.65,0.3,0.1,0.5,0.3779,0.1931,0.5722,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,primary,4,20,0,0,12.2,G12-G12-G12-G12,468.2,0.65,0.3,0.1,0.5,0.3688,0.1813,0.5654,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,primary,5,20,0,0,12.2,G12-G12-G12-G12-G12,474.6,0.65,0.3,0.1,0.5,0.3831,0.199,0.5768,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,primary,6,20,0,0,12.2,G12-G12-G12-G12-G12-G12,461.6,0.65,0.3,0.1,0.5,0.394,0.2111,0.5865,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
homog_small_gemma,matched_small,False,all_small,fixed_named,target,secondary,1,20,0,0,12.2,G12,96.0,0.65,0.35,0.15,0.55,0.4025,0.2,0.6125,0.45,0.25,0.65
homog_small_gemma,matched_small,False,all_small,fixed_named,target,secondary,2,20,0,0,12.2,G12-G12,581.6,0.65,0.3,0.1,0.5,0.3777,0.193,0.5722,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,secondary,3,20,0,0,12.2,G12-G12-G12,494.1,0.65,0.3,0.1,0.5,0.394,0.2111,0.5865,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,secondary,4,20,0,0,12.2,G12-G12-G12-G12,468.2,0.65,0.3,0.1,0.5,0.394,0.2111,0.5865,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,secondary,5,20,0,0,12.2,G12-G12-G12-G12-G12,474.6,0.65,0.3,0.1,0.5,0.394,0.2111,0.5865,0.5,0.3,0.7
homog_small_gemma,matched_small,False,all_small,fixed_named,target,secondary,6,20,0,0,12.2,G12-G12-G12-G12-G12-G12,461.6,0.65,0.3,0.1,0.5,0.3815,0.1958,0.5786,0.45,0.25,0.65
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,primary,1,20,0,0,8.0,L8,612.0,0.0,0.15,0.0,0.3,0.2308,0.0773,0.4071,0.25,0.1,0.45
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,primary,2,20,0,0,8.0,L8-L8,555.4,0.0,0.15,0.0,0.3,0.2642,0.1058,0.4415,0.25,0.1,0.45
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,primary,3,20,0,0,8.0,L8-L8-L8,705.2,0.0,0.2,0.05,0.4,0.2869,0.1167,0.475,0.25,0.1,0.45
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,primary,4,20,0,0,8.0,L8-L8-L8-L8,565.8,0.0,0.25,0.1,0.45,0.3036,0.125,0.5036,0.3,0.1,0.5
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,primary,5,20,0,0,8.0,L8-L8-L8-L8-L8,730.0,0.0,0.2,0.05,0.4,0.2661,0.1,0.4571,0.3,0.1,0.5
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,primary,6,20,0,0,8.0,L8-L8-L8-L8-L8-L8,712.6,0.0,0.15,0.0,0.3,0.25,0.1,0.425,0.3,0.1,0.5
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,secondary,1,20,0,0,8.0,L8,612.0,0.0,0.3,0.1,0.5,0.325,0.125,0.525,0.35,0.15,0.55
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,secondary,2,20,0,0,8.0,L8-L8,555.4,0.0,0.35,0.15,0.55,0.375,0.175,0.6,0.4,0.2,0.6
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,secondary,3,20,0,0,8.0,L8-L8-L8,705.2,0.0,0.3,0.1,0.5,0.325,0.125,0.525,0.35,0.15,0.55
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,secondary,4,20,0,0,8.0,L8-L8-L8-L8,565.8,0.0,0.3,0.1,0.5,0.325,0.125,0.525,0.35,0.15,0.55
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,secondary,5,20,0,0,8.0,L8-L8-L8-L8-L8,730.0,0.0,0.3,0.1,0.5,0.325,0.15,0.525,0.35,0.15,0.55
homog_small_llama,matched_small,False,all_small,fixed_named,heldout,secondary,6,20,0,0,8.0,L8-L8-L8-L8-L8-L8,712.6,0.0,0.2,0.05,0.4,0.225,0.075,0.425,0.25,0.1,0.45
homog_small_llama,matched_small,False,all_small,fixed_named,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
homog_small_llama,matched_small,False,all_small,fixed_named,target,primary,1,20,0,0,8.0,L8,612.0,0.0,0.6,0.4,0.8,0.7611,0.6122,0.9,0.95,0.85,1.0
homog_small_llama,matched_small,False,all_small,fixed_named,target,primary,2,20,0,0,8.0,L8-L8,555.4,0.0,0.5,0.3,0.7,0.6266,0.445,0.805,0.75,0.55,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,primary,3,20,0,0,8.0,L8-L8-L8,705.2,0.0,0.5,0.3,0.7,0.6391,0.4516,0.8175,0.75,0.55,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,primary,4,20,0,0,8.0,L8-L8-L8-L8,565.8,0.0,0.45,0.25,0.65,0.5968,0.41,0.78,0.7,0.5,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,primary,5,20,0,0,8.0,L8-L8-L8-L8-L8,730.0,0.0,0.55,0.35,0.75,0.6116,0.4166,0.8,0.7,0.5,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,primary,6,20,0,0,8.0,L8-L8-L8-L8-L8-L8,712.6,0.0,0.55,0.35,0.75,0.6381,0.4414,0.8214,0.7,0.5,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
homog_small_llama,matched_small,False,all_small,fixed_named,target,secondary,1,20,0,0,8.0,L8,612.0,0.0,0.6,0.4,0.8,0.7354,0.5611,0.8915,0.85,0.7,1.0
homog_small_llama,matched_small,False,all_small,fixed_named,target,secondary,2,20,0,0,8.0,L8-L8,555.4,0.0,0.55,0.35,0.75,0.7104,0.5378,0.87,0.85,0.7,1.0
homog_small_llama,matched_small,False,all_small,fixed_named,target,secondary,3,20,0,0,8.0,L8-L8-L8,705.2,0.0,0.5,0.3,0.7,0.6092,0.42,0.7925,0.7,0.5,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,secondary,4,20,0,0,8.0,L8-L8-L8-L8,565.8,0.0,0.5,0.3,0.7,0.6092,0.42,0.7925,0.7,0.5,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,secondary,5,20,0,0,8.0,L8-L8-L8-L8-L8,730.0,0.0,0.55,0.35,0.75,0.6192,0.43,0.8033,0.7,0.5,0.9
homog_small_llama,matched_small,False,all_small,fixed_named,target,secondary,6,20,0,0,8.0,L8-L8-L8-L8-L8-L8,712.6,0.0,0.55,0.35,0.75,0.6192,0.43,0.8033,0.7,0.5,0.9
homog_small_matched,matched_small,True,all_small,start,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
homog_small_matched,matched_small,True,all_small,start,heldout,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.1,0.0,0.25,0.1917,0.05,0.3583,0.25,0.1,0.45
homog_small_matched,matched_small,True,all_small,start,heldout,primary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.2,0.05,0.4,0.2833,0.1167,0.475,0.35,0.15,0.55
homog_small_matched,matched_small,True,all_small,start,heldout,primary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.15,0.0,0.3,0.2333,0.075,0.4083,0.35,0.15,0.55
homog_small_matched,matched_small,True,all_small,start,heldout,primary,4,20,0,0,8.0,rotates (4 start models),358.8,0.15,0.15,0.0,0.3,0.2333,0.0831,0.4083,0.35,0.15,0.55
homog_small_matched,matched_small,True,all_small,start,heldout,primary,5,20,0,0,8.0,rotates (4 start models),400.4,0.15,0.2,0.05,0.4,0.2583,0.1,0.4417,0.35,0.15,0.55
homog_small_matched,matched_small,True,all_small,start,heldout,primary,6,20,0,0,8.0,rotates (4 start models),401.2,0.15,0.15,0.0,0.3,0.2083,0.05,0.3833,0.3,0.1,0.5
homog_small_matched,matched_small,True,all_small,start,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
homog_small_matched,matched_small,True,all_small,start,heldout,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.25,0.05,0.45,0.3083,0.125,0.5083,0.35,0.15,0.55
homog_small_matched,matched_small,True,all_small,start,heldout,secondary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.35,0.15,0.55,0.375,0.175,0.575,0.45,0.25,0.65
homog_small_matched,matched_small,True,all_small,start,heldout,secondary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.25,0.05,0.45,0.3083,0.125,0.5083,0.35,0.15,0.55
homog_small_matched,matched_small,True,all_small,start,heldout,secondary,4,20,0,0,8.0,rotates (4 start models),358.8,0.15,0.2,0.05,0.4,0.2583,0.1,0.45,0.3,0.1,0.5
homog_small_matched,matched_small,True,all_small,start,heldout,secondary,5,20,0,0,8.0,rotates (4 start models),400.4,0.15,0.25,0.05,0.45,0.3083,0.125,0.5083,0.35,0.15,0.55
homog_small_matched,matched_small,True,all_small,start,heldout,secondary,6,20,0,0,8.0,rotates (4 start models),401.2,0.15,0.2,0.05,0.4,0.2583,0.0917,0.45,0.3,0.1,0.5
homog_small_matched,matched_small,True,all_small,start,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
homog_small_matched,matched_small,True,all_small,start,target,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.55,0.35,0.75,0.6975,0.51,0.8675,0.85,0.7,1.0
homog_small_matched,matched_small,True,all_small,start,target,primary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.4,0.2,0.6,0.6179,0.4439,0.7829,0.85,0.7,1.0
homog_small_matched,matched_small,True,all_small,start,target,primary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.45,0.25,0.65,0.6187,0.4325,0.7933,0.85,0.7,1.0
homog_small_matched,matched_small,True,all_small,start,target,primary,4,20,0,0,8.0,rotates (4 start models),358.8,0.15,0.4,0.2,0.6,0.6287,0.4525,0.7924,0.85,0.7,1.0
homog_small_matched,matched_small,True,all_small,start,target,primary,5,20,0,0,8.0,rotates (4 start models),400.4,0.15,0.5,0.3,0.7,0.6287,0.4362,0.8057,0.85,0.7,1.0
homog_small_matched,matched_small,True,all_small,start,target,primary,6,20,0,0,8.0,rotates (4 start models),401.2,0.15,0.5,0.3,0.7,0.6487,0.4678,0.8182,0.85,0.7,1.0
homog_small_matched,matched_small,True,all_small,start,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
homog_small_matched,matched_small,True,all_small,start,target,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.6,0.4,0.8,0.6925,0.5025,0.87,0.85,0.7,1.0
homog_small_matched,matched_small,True,all_small,start,target,secondary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.5,0.3,0.7,0.6175,0.43,0.7975,0.8,0.6,0.95
homog_small_matched,matched_small,True,all_small,start,target,secondary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.55,0.35,0.75,0.6425,0.445,0.8225,0.8,0.6,0.95
homog_small_matched,matched_small,True,all_small,start,target,secondary,4,20,0,0,8.0,rotates (4 start models),358.8,0.15,0.55,0.35,0.75,0.6425,0.445,0.8225,0.8,0.6,0.95
homog_small_matched,matched_small,True,all_small,start,target,secondary,5,20,0,0,8.0,rotates (4 start models),400.4,0.15,0.6,0.4,0.8,0.6525,0.4525,0.84,0.8,0.6,0.95
homog_small_matched,matched_small,True,all_small,start,target,secondary,6,20,0,0,8.0,rotates (4 start models),401.2,0.15,0.6,0.4,0.8,0.6525,0.4525,0.84,0.75,0.55,0.9
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,primary,1,20,0,0,8.0,M8,321.0,0.0,0.2,0.05,0.4,0.2994,0.1333,0.4786,0.3,0.1,0.5
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,primary,2,20,0,0,8.0,M8-M8,281.1,0.0,0.3,0.1,0.5,0.386,0.2036,0.5821,0.4,0.2,0.6
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,primary,3,20,0,0,8.0,M8-M8-M8,276.2,0.0,0.1,0.0,0.25,0.211,0.0786,0.3653,0.25,0.1,0.45
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,primary,4,20,0,0,8.0,M8-M8-M8-M8,275.8,0.0,0.15,0.0,0.3,0.2411,0.0911,0.4125,0.25,0.1,0.45
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,primary,5,20,0,0,8.0,M8-M8-M8-M8-M8,275.9,0.0,0.15,0.0,0.3,0.2161,0.075,0.3893,0.2,0.05,0.4
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,primary,6,20,0,0,8.0,M8-M8-M8-M8-M8-M8,275.8,0.0,0.1,0.0,0.25,0.186,0.0571,0.3432,0.2,0.05,0.4
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,secondary,1,20,0,0,8.0,M8,321.0,0.0,0.3,0.1,0.5,0.3833,0.1917,0.5833,0.4,0.2,0.6
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,secondary,2,20,0,0,8.0,M8-M8,281.1,0.0,0.3,0.1,0.5,0.3636,0.1771,0.56,0.35,0.15,0.55
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,secondary,3,20,0,0,8.0,M8-M8-M8,276.2,0.0,0.25,0.05,0.45,0.3469,0.1671,0.5374,0.3,0.1,0.5
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,secondary,4,20,0,0,8.0,M8-M8-M8-M8,275.8,0.0,0.25,0.05,0.45,0.3469,0.1671,0.5374,0.3,0.1,0.5
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,secondary,5,20,0,0,8.0,M8-M8-M8-M8-M8,275.9,0.0,0.25,0.05,0.45,0.3469,0.1671,0.5374,0.3,0.1,0.5
homog_small_mistral,matched_small,False,all_small,fixed_named,heldout,secondary,6,20,0,0,8.0,M8-M8-M8-M8-M8-M8,275.8,0.0,0.25,0.05,0.45,0.3469,0.1671,0.5374,0.3,0.1,0.5
homog_small_mistral,matched_small,False,all_small,fixed_named,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,primary,1,20,0,0,8.0,M8,321.0,0.0,0.6,0.4,0.8,0.7108,0.5233,0.8742,0.9,0.75,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,primary,2,20,0,0,8.0,M8-M8,281.1,0.0,0.55,0.35,0.75,0.6858,0.5033,0.8533,0.85,0.7,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,primary,3,20,0,0,8.0,M8-M8-M8,276.2,0.0,0.55,0.35,0.75,0.6817,0.5,0.8483,0.85,0.7,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,primary,4,20,0,0,8.0,M8-M8-M8-M8,275.8,0.0,0.55,0.35,0.75,0.6817,0.5,0.8483,0.85,0.7,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,primary,5,20,0,0,8.0,M8-M8-M8-M8-M8,275.9,0.0,0.55,0.35,0.75,0.6817,0.5,0.8483,0.85,0.7,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,primary,6,20,0,0,8.0,M8-M8-M8-M8-M8-M8,275.8,0.0,0.55,0.35,0.75,0.6567,0.4633,0.8367,0.8,0.6,0.95
homog_small_mistral,matched_small,False,all_small,fixed_named,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,secondary,1,20,0,0,8.0,M8,321.0,0.0,0.75,0.55,0.95,0.8329,0.6729,0.9629,0.95,0.85,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,secondary,2,20,0,0,8.0,M8-M8,281.1,0.0,0.65,0.45,0.85,0.7329,0.5429,0.9,0.9,0.75,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,secondary,3,20,0,0,8.0,M8-M8-M8,276.2,0.0,0.7,0.5,0.9,0.7829,0.61,0.94,0.9,0.75,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,secondary,4,20,0,0,8.0,M8-M8-M8-M8,275.8,0.0,0.65,0.45,0.85,0.7329,0.5429,0.9,0.9,0.75,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,secondary,5,20,0,0,8.0,M8-M8-M8-M8-M8,275.9,0.0,0.65,0.45,0.85,0.7329,0.5429,0.9,0.9,0.75,1.0
homog_small_mistral,matched_small,False,all_small,fixed_named,target,secondary,6,20,0,0,8.0,M8-M8-M8-M8-M8-M8,275.8,0.0,0.65,0.45,0.85,0.7329,0.5429,0.9,0.9,0.75,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,primary,1,20,0,0,8.2,Q8,600.4,0.0,0.4,0.2,0.6,0.4958,0.2958,0.6917,0.55,0.35,0.75
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,primary,2,20,0,0,8.2,Q8-Q8,602.8,0.0,0.45,0.25,0.65,0.5208,0.3167,0.725,0.65,0.45,0.85
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,primary,3,20,0,0,8.2,Q8-Q8-Q8,596.5,0.0,0.35,0.15,0.55,0.4208,0.225,0.6292,0.5,0.3,0.7
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,primary,4,20,0,0,8.2,Q8-Q8-Q8-Q8,588.1,0.0,0.35,0.15,0.55,0.4083,0.2,0.6083,0.5,0.3,0.7
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,primary,5,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8,589.1,0.0,0.4,0.2,0.6,0.4708,0.2708,0.675,0.55,0.35,0.75
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,primary,6,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8-Q8,589.5,0.0,0.4,0.2,0.6,0.4708,0.2708,0.675,0.55,0.35,0.75
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,secondary,1,20,0,0,8.2,Q8,600.4,0.0,0.45,0.25,0.65,0.4875,0.275,0.7,0.6,0.4,0.8
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,secondary,2,20,0,0,8.2,Q8-Q8,602.8,0.0,0.45,0.25,0.65,0.4875,0.275,0.7,0.6,0.4,0.8
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,secondary,3,20,0,0,8.2,Q8-Q8-Q8,596.5,0.0,0.45,0.25,0.65,0.475,0.25,0.7,0.6,0.4,0.8
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,secondary,4,20,0,0,8.2,Q8-Q8-Q8-Q8,588.1,0.0,0.4,0.2,0.6,0.425,0.225,0.65,0.55,0.35,0.75
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,secondary,5,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8,589.1,0.0,0.45,0.25,0.65,0.475,0.25,0.7,0.6,0.4,0.8
homog_small_qwen,matched_small,False,all_small,fixed_named,heldout,secondary,6,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8-Q8,589.5,0.0,0.45,0.25,0.65,0.475,0.25,0.7,0.6,0.4,0.8
homog_small_qwen,matched_small,False,all_small,fixed_named,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,primary,1,20,0,0,8.2,Q8,600.4,0.0,0.8,0.6,0.95,0.9235,0.8419,0.99,1.0,1.0,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,primary,2,20,0,0,8.2,Q8-Q8,602.8,0.0,0.65,0.45,0.85,0.8815,0.7857,0.9623,1.0,1.0,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,primary,3,20,0,0,8.2,Q8-Q8-Q8,596.5,0.0,0.65,0.45,0.85,0.8538,0.7257,0.9535,1.0,1.0,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,primary,4,20,0,0,8.2,Q8-Q8-Q8-Q8,588.1,0.0,0.65,0.45,0.85,0.8488,0.7186,0.9525,1.0,1.0,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,primary,5,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8,589.1,0.0,0.65,0.45,0.85,0.8288,0.6785,0.95,1.0,1.0,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,primary,6,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8-Q8,589.5,0.0,0.7,0.5,0.9,0.8788,0.7575,0.9704,1.0,1.0,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
