policy,budget_words,relation,kind,metric,mean,lo,hi,n_contexts,n_cells
lm_generic,40,same_topic,utility,em,0.046875,0.0,0.09375,16,64
lm_generic,40,same_topic,regret,em,0.90625,0.78125,1.0,16,64
lm_generic,40,same_topic,utility,f1,0.0546875,0.015625,0.109375,16,64
lm_generic,40,same_topic,regret,f1,0.9296875,0.8567708333333333,0.984375,16,64
lm_generic,40,same_topic,utility,judge_correct,0.046875,0.0,0.09375,16,64
lm_generic,40,same_topic,regret,judge_correct,0.953125,0.90625,1.0,16,64
lm_generic,40,orthogonal,utility,em,0.0546875,0.03125,0.078125,16,768
lm_generic,40,orthogonal,regret,em,0.7890625,0.734375,0.83984375,16,768
lm_generic,40,orthogonal,utility,f1,0.08020833333333334,0.059375,0.10325520833333333,16,768
lm_generic,40,orthogonal,regret,f1,0.8453125,0.8104166666666667,0.8795572916666666,16,768
lm_generic,40,orthogonal,utility,judge_correct,0.0703125,0.05078125,0.08984375,16,768
lm_generic,40,orthogonal,regret,judge_correct,0.921875,0.90234375,0.94140625,16,768
lm_generic,80,paraphrase,utility,em,0.125,0.0625,0.203125,16,64
lm_generic,80,paraphrase,regret,em,0.65625,0.5625,0.75,16,64
lm_generic,80,paraphrase,utility,f1,0.17256944444444444,0.0876736111111111,0.26927083333333335,16,64
lm_generic,80,paraphrase,regret,f1,0.7024305555555554,0.6026041666666666,0.7982638888888889,16,64
lm_generic,80,paraphrase,utility,judge_correct,0.1875,0.09375,0.296875,16,64
lm_generic,80,paraphrase,regret,judge_correct,0.796875,0.6875,0.890625,16,64
lm_generic,80,same_entity,utility,em,0.125,0.0625,0.1875,16,64
lm_generic,80,same_entity,regret,em,0.71875,0.625,0.8125,16,64
lm_generic,80,same_entity,utility,f1,0.1463676948051948,0.08705204951298702,0.203125,16,64
lm_generic,80,same_entity,regret,f1,0.7979031385281385,0.730577820616883,0.8656249999999999,16,64
lm_generic,80,same_entity,utility,judge_correct,0.140625,0.078125,0.203125,16,64
lm_generic,80,same_entity,regret,judge_correct,0.859375,0.796875,0.921875,16,64
lm_generic,80,same_topic,utility,em,0.1875,0.125,0.25,16,64
lm_generic,80,same_topic,regret,em,0.765625,0.640625,0.875,16,64
lm_generic,80,same_topic,utility,f1,0.203125,0.13541666666666666,0.2734375,16,64
lm_generic,80,same_topic,regret,f1,0.78125,0.6927083333333333,0.859375,16,64
lm_generic,80,same_topic,utility,judge_correct,0.1875,0.125,0.25,16,64
lm_generic,80,same_topic,regret,judge_correct,0.8125,0.75,0.875,16,64
lm_generic,80,orthogonal,utility,em,0.1484375,0.1171875,0.1796875,16,768
lm_generic,80,orthogonal,regret,em,0.6953125,0.63671875,0.75390625,16,768
lm_generic,80,orthogonal,utility,f1,0.1754374098124098,0.14068394604527418,0.2118808199179293,16,768
lm_generic,80,orthogonal,regret,f1,0.7500834235209235,0.7052352627840909,0.7928173334911616,16,768
lm_generic,80,orthogonal,utility,judge_correct,0.17578125,0.13671875,0.21875,16,768
lm_generic,80,orthogonal,regret,judge_correct,0.81640625,0.77734375,0.8515625,16,768
lm_generic,160,paraphrase,utility,em,0.265625,0.1875,0.34375,16,64
lm_generic,160,paraphrase,regret,em,0.515625,0.421875,0.609375,16,64
lm_generic,160,paraphrase,utility,f1,0.334375,0.2515625,0.4203125,16,64
lm_generic,160,paraphrase,regret,f1,0.5406249999999999,0.44010416666666663,0.6328125,16,64
lm_generic,160,paraphrase,utility,judge_correct,0.390625,0.296875,0.484375,16,64
lm_generic,160,paraphrase,regret,judge_correct,0.59375,0.484375,0.703125,16,64
lm_generic,160,same_entity,utility,em,0.203125,0.125,0.28125,16,64
lm_generic,160,same_entity,regret,em,0.640625,0.53125,0.75,16,64
lm_generic,160,same_entity,utility,f1,0.21875,0.1484375,0.2890625,16,64
lm_generic,160,same_entity,regret,f1,0.7255208333333334,0.6494661458333334,0.7989713541666664,16,64
lm_generic,160,same_entity,utility,judge_correct,0.21875,0.140625,0.296875,16,64
lm_generic,160,same_entity,regret,judge_correct,0.78125,0.703125,0.859375,16,64
lm_generic,160,same_topic,utility,em,0.390625,0.3125,0.46875,16,64
lm_generic,160,same_topic,regret,em,0.5625,0.453125,0.671875,16,64
lm_generic,160,same_topic,utility,f1,0.43333333333333335,0.3421875,0.5260416666666666,16,64
lm_generic,160,same_topic,regret,f1,0.5510416666666667,0.44166666666666665,0.6489583333333333,16,64
lm_generic,160,same_topic,utility,judge_correct,0.421875,0.3125,0.53125,16,64
lm_generic,160,same_topic,regret,judge_correct,0.578125,0.46875,0.6875,16,64
lm_generic,160,orthogonal,utility,em,0.29296875,0.2578125,0.328125,16,768
lm_generic,160,orthogonal,regret,em,0.55078125,0.49609375,0.6015625,16,768
lm_generic,160,orthogonal,utility,f1,0.3345052083333333,0.29140299479166665,0.3770865885416666,16,768
lm_generic,160,orthogonal,regret,f1,0.591015625,0.5399739583333334,0.6403678385416667,16,768
lm_generic,160,orthogonal,utility,judge_correct,0.3515625,0.30859375,0.39453125,16,768
lm_generic,160,orthogonal,regret,judge_correct,0.640625,0.59375,0.6875,16,768
nonllm_conditioned,20,paraphrase,utility,em,0.03125,0.0,0.09375,16,64
nonllm_conditioned,20,paraphrase,regret,em,0.75,0.671875,0.828125,16,64
nonllm_conditioned,20,paraphrase,utility,f1,0.03125,0.0,0.09375,16,64
nonllm_conditioned,20,paraphrase,regret,f1,0.84375,0.78125,0.8984375,16,64
nonllm_conditioned,20,paraphrase,utility,judge_correct,0.046875,0.0,0.125,16,64
nonllm_conditioned,20,paraphrase,regret,judge_correct,0.9375,0.859375,1.0,16,64
nonllm_conditioned,20,same_entity,utility,em,0.015625,0.0,0.046875,16,64
nonllm_conditioned,20,same_entity,regret,em,0.828125,0.75,0.90625,16,64
nonllm_conditioned,20,same_entity,utility,f1,0.03576388888888889,0.00625,0.07395833333333333,16,64
nonllm_conditioned,20,same_entity,regret,f1,0.9085069444444445,0.8650954861111111,0.9484375,16,64
nonllm_conditioned,20,same_entity,utility,judge_correct,0.015625,0.0,0.046875,16,64
nonllm_conditioned,20,same_entity,regret,judge_correct,0.984375,0.953125,1.0,16,64
nonllm_conditioned,20,same_topic,utility,em,0.0,0.0,0.0,16,64
nonllm_conditioned,20,same_topic,regret,em,0.953125,0.875,1.0,16,64
nonllm_conditioned,20,same_topic,utility,f1,0.028721248114630466,0.009450414781297134,0.05079656862745098,16,64
nonllm_conditioned,20,same_topic,regret,f1,0.9556537518853696,0.9285704185520363,0.9806231146304676,16,64
nonllm_conditioned,20,same_topic,utility,judge_correct,0.015625,0.0,0.046875,16,64
nonllm_conditioned,20,same_topic,regret,judge_correct,0.984375,0.953125,1.0,16,64
nonllm_conditioned,20,orthogonal,utility,em,0.01171875,0.0,0.024739583333333332,16,768
nonllm_conditioned,20,orthogonal,regret,em,0.83203125,0.7864583333333334,0.8723958333333333,16,768
nonllm_conditioned,20,orthogonal,utility,f1,0.028594574849170436,0.01124098557692308,0.04886367207139265,16,768
nonllm_conditioned,20,orthogonal,regret,f1,0.8969262584841629,0.87078227124183,0.9223962850364504,16,768
nonllm_conditioned,20,orthogonal,utility,judge_correct,0.024739583333333332,0.0078125,0.04427083333333333,16,768
nonllm_conditioned,20,orthogonal,regret,judge_correct,0.9674479166666666,0.9388020833333333,0.9908854166666666,16,768
nonllm_conditioned,40,paraphrase,utility,em,0.59375,0.46875,0.71875,16,64
nonllm_conditioned,40,paraphrase,regret,em,0.1875,0.09375,0.28125,16,64
nonllm_conditioned,40,paraphrase,utility,f1,0.6953125,0.59375,0.796875,16,64
nonllm_conditioned,40,paraphrase,regret,f1,0.1796875,0.09895833333333334,0.265625,16,64
nonllm_conditioned,40,paraphrase,utility,judge_correct,0.796875,0.71875,0.875,16,64
nonllm_conditioned,40,paraphrase,regret,judge_correct,0.1875,0.109375,0.265625,16,64
nonllm_conditioned,40,same_entity,utility,em,0.015625,0.0,0.046875,16,64
nonllm_conditioned,40,same_entity,regret,em,0.828125,0.75,0.90625,16,64
nonllm_conditioned,40,same_entity,utility,f1,0.046130952380952384,0.012276785714285716,0.0859375,16,64
nonllm_conditioned,40,same_entity,regret,f1,0.898139880952381,0.8543843005952381,0.9395107886904761,16,64
nonllm_conditioned,40,same_entity,utility,judge_correct,0.015625,0.0,0.046875,16,64
nonllm_conditioned,40,same_entity,regret,judge_correct,0.984375,0.953125,1.0,16,64
nonllm_conditioned,40,same_topic,utility,em,0.0,0.0,0.0,16,64
nonllm_conditioned,40,same_topic,regret,em,0.953125,0.875,1.0,16,64
nonllm_conditioned,40,same_topic,utility,f1,0.025297619047619048,0.005208333333333333,0.04910714285714286,16,64
nonllm_conditioned,40,same_topic,regret,f1,0.9590773809523809,0.9296875,0.9851190476190477,16,64
nonllm_conditioned,40,same_topic,utility,judge_correct,0.0,0.0,0.0,16,64
nonllm_conditioned,40,same_topic,regret,judge_correct,1.0,1.0,1.0,16,64
nonllm_conditioned,40,orthogonal,utility,em,0.009114583333333334,0.0026041666666666665,0.016927083333333332,16,768
nonllm_conditioned,40,orthogonal,regret,em,0.8346354166666666,0.7864583333333333,0.8776041666666666,16,768
nonllm_conditioned,40,orthogonal,utility,f1,0.031425161210317465,0.022787969680059524,0.04087150452628968,16,768
nonllm_conditioned,40,orthogonal,regret,f1,0.8940956721230158,0.8668898421999008,0.9187196180555555,16,768
nonllm_conditioned,40,orthogonal,utility,judge_correct,0.016927083333333332,0.009114583333333332,0.024739583333333332,16,768
nonllm_conditioned,40,orthogonal,regret,judge_correct,0.9752604166666667,0.9557291666666667,0.9895833333333333,16,768
nonllm_conditioned,80,paraphrase,utility,em,0.671875,0.546875,0.796875,16,64
nonllm_conditioned,80,paraphrase,regret,em,0.109375,0.046875,0.1875,16,64
nonllm_conditioned,80,paraphrase,utility,f1,0.7807291666666666,0.6838541666666667,0.8713541666666667,16,64
nonllm_conditioned,80,paraphrase,regret,f1,0.09427083333333333,0.03385416666666667,0.16927083333333334,16,64
nonllm_conditioned,80,paraphrase,utility,judge_correct,0.90625,0.828125,0.96875,16,64
nonllm_conditioned,80,paraphrase,regret,judge_correct,0.078125,0.015625,0.15625,16,64
nonllm_conditioned,80,same_entity,utility,em,0.0625,0.015625,0.125,16,64
nonllm_conditioned,80,same_entity,regret,em,0.78125,0.671875,0.875,16,64
nonllm_conditioned,80,same_entity,utility,f1,0.08697916666666666,0.0375,0.140625,16,64
nonllm_conditioned,80,same_entity,regret,f1,0.8572916666666666,0.7864583333333333,0.91875,16,64
nonllm_conditioned,80,same_entity,utility,judge_correct,0.0625,0.015625,0.125,16,64
nonllm_conditioned,80,same_entity,regret,judge_correct,0.9375,0.875,0.984375,16,64
nonllm_conditioned,80,same_topic,utility,em,0.078125,0.015625,0.15625,16,64
nonllm_conditioned,80,same_topic,regret,em,0.875,0.78125,0.953125,16,64
nonllm_conditioned,80,same_topic,utility,f1,0.09114583333333333,0.0234375,0.16927083333333331,16,64
nonllm_conditioned,80,same_topic,regret,f1,0.8932291666666667,0.8151041666666667,0.9609375,16,64
nonllm_conditioned,80,same_topic,utility,judge_correct,0.078125,0.015625,0.15625,16,64
nonllm_conditioned,80,same_topic,regret,judge_correct,0.921875,0.84375,0.984375,16,64
nonllm_conditioned,80,orthogonal,utility,em,0.078125,0.06380208333333333,0.09375,16,768
nonllm_conditioned,80,orthogonal,regret,em,0.765625,0.7200520833333333,0.8059895833333334,16,768
nonllm_conditioned,80,orthogonal,utility,f1,0.10678746167027417,0.08839275850018037,0.12527935606060606,16,768
nonllm_conditioned,80,orthogonal,regret,f1,0.8187333716630592,0.787716985705267,0.8489885179924243,16,768
nonllm_conditioned,80,orthogonal,utility,judge_correct,0.09505208333333334,0.07942708333333334,0.11067708333333334,16,768
nonllm_conditioned,80,orthogonal,regret,judge_correct,0.8971354166666666,0.87890625,0.9153645833333334,16,768
nonllm_conditioned,160,paraphrase,utility,em,0.671875,0.5625,0.78125,16,64
nonllm_conditioned,160,paraphrase,regret,em,0.109375,0.046875,0.1875,16,64
nonllm_conditioned,160,paraphrase,utility,f1,0.8270833333333334,0.7567708333333333,0.8901041666666667,16,64
nonllm_conditioned,160,paraphrase,regret,f1,0.04791666666666666,0.010937500000000001,0.09739583333333333,16,64
nonllm_conditioned,160,paraphrase,utility,judge_correct,0.953125,0.90625,1.0,16,64
nonllm_conditioned,160,paraphrase,regret,judge_correct,0.03125,0.0,0.078125,16,64
nonllm_conditioned,160,same_entity,utility,em,0.234375,0.15625,0.3125,16,64
nonllm_conditioned,160,same_entity,regret,em,0.609375,0.484375,0.734375,16,64
nonllm_conditioned,160,same_entity,utility,f1,0.2546875,0.1703125,0.33753906249999943,16,64
nonllm_conditioned,160,same_entity,regret,f1,0.6895833333333334,0.5989583333333334,0.7843749999999999,16,64
nonllm_conditioned,160,same_entity,utility,judge_correct,0.25,0.15625,0.328125,16,64
nonllm_conditioned,160,same_entity,regret,judge_correct,0.75,0.671875,0.84375,16,64
nonllm_conditioned,160,same_topic,utility,em,0.328125,0.21875,0.4375,16,64
nonllm_conditioned,160,same_topic,regret,em,0.625,0.515625,0.734375,16,64
nonllm_conditioned,160,same_topic,utility,f1,0.334375,0.21875,0.44375,16,64
nonllm_conditioned,160,same_topic,regret,f1,0.65,0.5416666666666666,0.759375,16,64
nonllm_conditioned,160,same_topic,utility,judge_correct,0.328125,0.21875,0.4375,16,64
nonllm_conditioned,160,same_topic,regret,judge_correct,0.671875,0.5625,0.78125,16,64
nonllm_conditioned,160,orthogonal,utility,em,0.23958333333333331,0.20442708333333331,0.2734375,16,768
nonllm_conditioned,160,orthogonal,regret,em,0.6041666666666666,0.56640625,0.6406575520833329,16,768
nonllm_conditioned,160,orthogonal,utility,f1,0.27059461805555557,0.24231770833333333,0.29815592447916667,16,768
nonllm_conditioned,160,orthogonal,regret,f1,0.6549262152777777,0.6279079861111112,0.6809678819444445,16,768
nonllm_conditioned,160,orthogonal,utility,judge_correct,0.27994791666666663,0.2552083333333333,0.30338541666666663,16,768
nonllm_conditioned,160,orthogonal,regret,judge_correct,0.7122395833333333,0.6809895833333333,0.7421875,16,768
nonllm_generic,20,paraphrase,utility,em,0.0,0.0,0.0,16,64
nonllm_generic,20,paraphrase,regret,em,0.78125,0.703125,0.859375,16,64
nonllm_generic,20,paraphrase,utility,f1,0.0078125,0.0,0.0234375,16,64
nonllm_generic,20,paraphrase,regret,f1,0.8671875,0.8255208333333333,0.9088541666666666,16,64
nonllm_generic,20,paraphrase,utility,judge_correct,0.015625,0.0,0.046875,16,64
nonllm_generic,20,paraphrase,regret,judge_correct,0.96875,0.921875,1.0,16,64
nonllm_generic,20,same_entity,utility,em,0.015625,0.0,0.046875,16,64
nonllm_generic,20,same_entity,regret,em,0.828125,0.75,0.90625,16,64
nonllm_generic,20,same_entity,utility,f1,0.03732638888888889,0.0034722222222222225,0.0763888888888889,16,64
nonllm_generic,20,same_entity,regret,f1,0.9069444444444444,0.8666666666666667,0.9437500000000001,16,64
nonllm_generic,20,same_entity,utility,judge_correct,0.015625,0.0,0.046875,16,64
nonllm_generic,20,same_entity,regret,judge_correct,0.984375,0.953125,1.0,16,64
nonllm_generic,20,same_topic,utility,em,0.0,0.0,0.0,16,64
nonllm_generic,20,same_topic,regret,em,0.953125,0.875,1.0,16,64
nonllm_generic,20,same_topic,utility,f1,0.023512914781297134,0.005514705882352941,0.04479166666666667,16,64
nonllm_generic,20,same_topic,regret,f1,0.9608620852187029,0.933578431372549,0.9853412518853695,16,64
nonllm_generic,20,same_topic,utility,judge_correct,0.015625,0.0,0.046875,16,64
nonllm_generic,20,same_topic,regret,judge_correct,0.984375,0.953125,1.0,16,64
nonllm_generic,20,orthogonal,utility,em,0.00390625,0.0,0.01171875,16,768
nonllm_generic,20,orthogonal,regret,em,0.83984375,0.79296875,0.8828125,16,768
nonllm_generic,20,orthogonal,utility,f1,0.018725450917546505,0.007136909250879839,0.033923738766339855,16,768
nonllm_generic,20,orthogonal,regret,f1,0.9067953824157867,0.8804247089460784,0.9318187040441176,16,768
nonllm_generic,20,orthogonal,utility,judge_correct,0.015625,0.0,0.03515625,16,768
nonllm_generic,20,orthogonal,regret,judge_correct,0.9765625,0.94921875,1.0,16,768
nonllm_generic,40,paraphrase,utility,em,0.046875,0.0,0.09375,16,64
nonllm_generic,40,paraphrase,regret,em,0.734375,0.65625,0.8125,16,64
nonllm_generic,40,paraphrase,utility,f1,0.053125,0.0125,0.10625,16,64
nonllm_generic,40,paraphrase,regret,f1,0.821875,0.7676953125000001,0.8776041666666666,16,64
nonllm_generic,40,paraphrase,utility,judge_correct,0.046875,0.0,0.09375,16,64
nonllm_generic,40,paraphrase,regret,judge_correct,0.9375,0.875,0.984375,16,64
nonllm_generic,40,same_entity,utility,em,0.015625,0.0,0.046875,16,64
nonllm_generic,40,same_entity,regret,em,0.828125,0.734375,0.921875,16,64
nonllm_generic,40,same_entity,utility,f1,0.056770833333333326,0.0203125,0.09739583333333332,16,64
nonllm_generic,40,same_entity,regret,f1,0.8875,0.8453125,0.9265625,16,64
nonllm_generic,40,same_entity,utility,judge_correct,0.046875,0.0,0.09375,16,64
nonllm_generic,40,same_entity,regret,judge_correct,0.953125,0.90625,1.0,16,64
nonllm_generic,40,same_topic,utility,em,0.0625,0.015625,0.125,16,64
nonllm_generic,40,same_topic,regret,em,0.890625,0.8125,0.953125,16,64
nonllm_generic,40,same_topic,utility,f1,0.10511532738095238,0.054163411458333366,0.15906110491071423,16,64
nonllm_generic,40,same_topic,regret,f1,0.8792596726190476,0.8243117559523809,0.9323846726190477,16,64
nonllm_generic,40,same_topic,utility,judge_correct,0.09375,0.03125,0.15625,16,64
nonllm_generic,40,same_topic,regret,judge_correct,0.90625,0.84375,0.96875,16,64
nonllm_generic,40,orthogonal,utility,em,0.04296875,0.01953125,0.06640625,16,768
nonllm_generic,40,orthogonal,regret,em,0.80078125,0.7578125,0.83984375,16,768
nonllm_generic,40,orthogonal,utility,f1,0.06854073660714285,0.045721493675595234,0.09151076543898806,16,768
nonllm_generic,40,orthogonal,regret,f1,0.8569800967261905,0.8356024460565477,0.8824128069196429,16,768
nonllm_generic,40,orthogonal,utility,judge_correct,0.05859375,0.0390625,0.078125,16,768
nonllm_generic,40,orthogonal,regret,judge_correct,0.93359375,0.90625,0.95703125,16,768
nonllm_generic,80,paraphrase,utility,em,0.140625,0.078125,0.21875,16,64
nonllm_generic,80,paraphrase,regret,em,0.640625,0.546875,0.734375,16,64
nonllm_generic,80,paraphrase,utility,f1,0.1484375,0.078125,0.2265625,16,64
nonllm_generic,80,paraphrase,regret,f1,0.7265625,0.6354166666666666,0.8151041666666666,16,64
nonllm_generic,80,paraphrase,utility,judge_correct,0.15625,0.078125,0.25,16,64
nonllm_generic,80,paraphrase,regret,judge_correct,0.828125,0.71875,0.921875,16,64
nonllm_generic,80,same_entity,utility,em,0.109375,0.03125,0.203125,16,64
nonllm_generic,80,same_entity,regret,em,0.734375,0.578125,0.875,16,64
nonllm_generic,80,same_entity,utility,f1,0.1171875,0.0390625,0.2109375,16,64
nonllm_generic,80,same_entity,regret,f1,0.8270833333333334,0.7098958333333334,0.9260416666666667,16,64
nonllm_generic,80,same_entity,utility,judge_correct,0.125,0.046875,0.21875,16,64
nonllm_generic,80,same_entity,regret,judge_correct,0.875,0.78125,0.953125,16,64
nonllm_generic,80,same_topic,utility,em,0.125,0.046875,0.21875,16,64
nonllm_generic,80,same_topic,regret,em,0.828125,0.703125,0.9375,16,64
nonllm_generic,80,same_topic,utility,f1,0.16482007575757576,0.08409090909090909,0.26065340909090906,16,64
nonllm_generic,80,same_topic,regret,f1,0.8195549242424242,0.7193169981060605,0.9044507575757575,16,64
nonllm_generic,80,same_topic,utility,judge_correct,0.125,0.046875,0.21875,16,64
nonllm_generic,80,same_topic,regret,judge_correct,0.875,0.78125,0.953125,16,64
nonllm_generic,80,orthogonal,utility,em,0.125,0.1015625,0.14453125,16,768
nonllm_generic,80,orthogonal,regret,em,0.71875,0.6796875,0.75390625,16,768
nonllm_generic,80,orthogonal,utility,f1,0.14247159090909092,0.11686760179924244,0.166796875,16,768
nonllm_generic,80,orthogonal,regret,f1,0.7830492424242423,0.7580486505681818,0.8095179332386364,16,768
nonllm_generic,80,orthogonal,utility,judge_correct,0.13671875,0.1171875,0.15625,16,768
nonllm_generic,80,orthogonal,regret,judge_correct,0.85546875,0.828125,0.8828125,16,768
nonllm_generic,160,paraphrase,utility,em,0.296875,0.203125,0.390625,16,64
nonllm_generic,160,paraphrase,regret,em,0.484375,0.375,0.578125,16,64
nonllm_generic,160,paraphrase,utility,f1,0.33854166666666663,0.2421875,0.44010416666666663,16,64
nonllm_generic,160,paraphrase,regret,f1,0.5364583333333334,0.421875,0.6354166666666666,16,64
nonllm_generic,160,paraphrase,utility,judge_correct,0.359375,0.25,0.4691406249999943,16,64
nonllm_generic,160,paraphrase,regret,judge_correct,0.625,0.484375,0.75,16,64
nonllm_generic,160,same_entity,utility,em,0.28125,0.1875,0.375,16,64
nonllm_generic,160,same_entity,regret,em,0.5625,0.421875,0.703125,16,64
nonllm_generic,160,same_entity,utility,f1,0.30729166666666663,0.21614583333333331,0.3984375,16,64
nonllm_generic,160,same_entity,regret,f1,0.6369791666666667,0.5390625,0.734375,16,64
nonllm_generic,160,same_entity,utility,judge_correct,0.3125,0.21875,0.40625,16,64
nonllm_generic,160,same_entity,regret,judge_correct,0.6875,0.59375,0.78125,16,64
nonllm_generic,160,same_topic,utility,em,0.25,0.15625,0.34375,16,64
nonllm_generic,160,same_topic,regret,em,0.703125,0.59375,0.8125,16,64
nonllm_generic,160,same_topic,utility,f1,0.2703125,0.1765625,0.36875,16,64
nonllm_generic,160,same_topic,regret,f1,0.7140625,0.6166666666666667,0.8073046874999997,16,64
nonllm_generic,160,same_topic,utility,judge_correct,0.25,0.15625,0.34375,16,64
nonllm_generic,160,same_topic,regret,judge_correct,0.75,0.65625,0.84375,16,64
nonllm_generic,160,orthogonal,utility,em,0.28515625,0.2265625,0.3359375,16,768
nonllm_generic,160,orthogonal,regret,em,0.55859375,0.515625,0.59375,16,768
nonllm_generic,160,orthogonal,utility,f1,0.3110677083333333,0.2615885416666667,0.35481770833333337,16,768
nonllm_generic,160,orthogonal,regret,f1,0.614453125,0.5733040364583333,0.657685546875,16,768
nonllm_generic,160,orthogonal,utility,judge_correct,0.31640625,0.26953125,0.36328125,16,768
nonllm_generic,160,orthogonal,regret,judge_correct,0.67578125,0.6171875,0.73046875,16,768
oracle,20,paraphrase,utility,em,0.1875,0.125,0.234375,16,64
oracle,20,paraphrase,regret,em,0.59375,0.53125,0.65625,16,64
oracle,20,paraphrase,utility,f1,0.2544642857142857,0.22848958333333338,0.2819196428571429,16,64
oracle,20,paraphrase,regret,f1,0.6205357142857142,0.5777529761904763,0.660639880952381,16,64
oracle,20,paraphrase,utility,judge_correct,0.25,0.25,0.25,16,64
oracle,20,paraphrase,regret,judge_correct,0.734375,0.703125,0.75,16,64
oracle,20,same_entity,utility,em,0.125,0.0625,0.1875,16,64
oracle,20,same_entity,regret,em,0.71875,0.625,0.8125,16,64
oracle,20,same_entity,utility,f1,0.1731534090909091,0.10520833333333332,0.24005681818181818,16,64
oracle,20,same_entity,regret,f1,0.7711174242424242,0.7068181818181818,0.8390625,16,64
oracle,20,same_entity,utility,judge_correct,0.171875,0.109375,0.21875,16,64
oracle,20,same_entity,regret,judge_correct,0.828125,0.78125,0.890625,16,64
oracle,20,same_topic,utility,em,0.0625,0.015625,0.125,16,64
oracle,20,same_topic,regret,em,0.890625,0.8125,0.953125,16,64
oracle,20,same_topic,utility,f1,0.13684895833333333,0.0789029947916667,0.20104166666666667,16,64
oracle,20,same_topic,regret,f1,0.8475260416666667,0.782939453125,0.9091145833333334,16,64
oracle,20,same_topic,utility,judge_correct,0.0625,0.015625,0.125,16,64
oracle,20,same_topic,regret,judge_correct,0.9375,0.875,0.984375,16,64
oracle,20,orthogonal,utility,em,0.1484375,0.1171875,0.17578125,16,768
oracle,20,orthogonal,regret,em,0.6953125,0.66015625,0.73046875,16,768
oracle,20,orthogonal,utility,f1,0.20248199066558442,0.17924560546874999,0.2262902462121212,16,768
oracle,20,orthogonal,regret,f1,0.723038842667749,0.6994860892688042,0.7467775234205898,16,768
oracle,20,orthogonal,utility,judge_correct,0.18359375,0.16796875,0.19921875,16,768
oracle,20,orthogonal,regret,judge_correct,0.80859375,0.78515625,0.83203125,16,768
oracle,40,paraphrase,utility,em,0.3125,0.21875,0.40625,16,64
oracle,40,paraphrase,regret,em,0.46875,0.40625,0.53125,16,64
oracle,40,paraphrase,utility,f1,0.409375,0.321875,0.5026041666666666,16,64
oracle,40,paraphrase,regret,f1,0.46562499999999996,0.3770833333333333,0.5447916666666667,16,64
oracle,40,paraphrase,utility,judge_correct,0.484375,0.390625,0.578125,16,64
oracle,40,paraphrase,regret,judge_correct,0.5,0.40625,0.59375,16,64
oracle,40,same_entity,utility,em,0.265625,0.1875,0.34375,16,64
oracle,40,same_entity,regret,em,0.578125,0.5,0.671875,16,64
oracle,40,same_entity,utility,f1,0.3268601190476191,0.2550595238095238,0.4008184523809524,16,64
oracle,40,same_entity,regret,f1,0.6174107142857141,0.5520833333333333,0.6835565476190476,16,64
oracle,40,same_entity,utility,judge_correct,0.328125,0.25,0.40625,16,64
oracle,40,same_entity,regret,judge_correct,0.671875,0.59375,0.75,16,64
oracle,40,same_topic,utility,em,0.296875,0.25,0.34375,16,64
oracle,40,same_topic,regret,em,0.65625,0.578125,0.71875,16,64
oracle,40,same_topic,utility,f1,0.3421875,0.2953125,0.3921875,16,64
oracle,40,same_topic,regret,f1,0.6421875,0.5942708333333333,0.6901041666666666,16,64
oracle,40,same_topic,utility,judge_correct,0.296875,0.25,0.34375,16,64
oracle,40,same_topic,regret,judge_correct,0.703125,0.65625,0.75,16,64
oracle,40,orthogonal,utility,em,0.30078125,0.25390625,0.34765625,16,768
oracle,40,orthogonal,regret,em,0.54296875,0.5078125,0.57421875,16,768
oracle,40,orthogonal,utility,f1,0.3768472413003663,0.34090974130036633,0.41242466517857146,16,768
oracle,40,orthogonal,regret,f1,0.548673592032967,0.5140575993017399,0.5818836924793955,16,768
oracle,40,orthogonal,utility,judge_correct,0.40625,0.3671875,0.4453125,16,768
oracle,40,orthogonal,regret,judge_correct,0.5859375,0.55078125,0.62109375,16,768
oracle,80,paraphrase,utility,em,0.5,0.390625,0.609375,16,64
oracle,80,paraphrase,regret,em,0.28125,0.1875,0.390625,16,64
oracle,80,paraphrase,utility,f1,0.6234375,0.534375,0.7161458333333333,16,64
oracle,80,paraphrase,regret,f1,0.2515625,0.16562500000000002,0.340625,16,64
oracle,80,paraphrase,utility,judge_correct,0.75,0.671875,0.828125,16,64
oracle,80,paraphrase,regret,judge_correct,0.234375,0.15625,0.3125,16,64
oracle,80,same_entity,utility,em,0.46875,0.34375,0.59375,16,64
oracle,80,same_entity,regret,em,0.375,0.265625,0.484375,16,64
oracle,80,same_entity,utility,f1,0.5883184523809524,0.49077008928571436,0.6833333333333333,16,64
oracle,80,same_entity,regret,f1,0.35595238095238096,0.27031250000000007,0.4446465773809523,16,64
oracle,80,same_entity,utility,judge_correct,0.640625,0.546875,0.734375,16,64
oracle,80,same_entity,regret,judge_correct,0.359375,0.265625,0.453125,16,64
oracle,80,same_topic,utility,em,0.625,0.546875,0.71875,16,64
oracle,80,same_topic,regret,em,0.328125,0.234375,0.421875,16,64
oracle,80,same_topic,utility,f1,0.6607142857142857,0.5904017857142858,0.7317708333333334,16,64
oracle,80,same_topic,regret,f1,0.3236607142857143,0.2526041666666667,0.3958333333333333,16,64
oracle,80,same_topic,utility,judge_correct,0.640625,0.5625,0.71875,16,64
