comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,20,retained,future,judge_correct,0.053210851648351654,0.031421703296703296,0.07300251831501832,0.0,16,1.201465401909708
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,20,specialisation_did,now_minus_future,em,0.6708333333333333,0.5625,0.7770833333333333,0.0,16,2.910356832229126
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,20,specialisation_did,now_minus_future,f1,0.7709150027532381,0.6953251963646035,0.8396158267794297,0.0,16,5.015769940372892
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,20,specialisation_did,now_minus_future,judge_correct,0.8833333333333333,0.8145833333333333,0.9354166666666668,0.0,16,6.745528876760799
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,now,em,0.3125,0.21875,0.40625,0.0,16,1.613743060919757
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,now,f1,0.328125,0.2265625,0.43229166666666663,0.0,16,1.521662189283469
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,now,judge_correct,0.375,0.265625,0.484375,0.0,16,1.6770509831248424
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,future,em,0.019791666666666666,0.004166666666666669,0.034375,0.01,16,0.6351236118928268
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,future,f1,0.028408639971139973,0.01175891365068755,0.04538221169149478,0.0008,16,0.7899136325767678
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,future,judge_correct,0.03125,0.019791666666666666,0.04166666666666667,0.0,16,1.3313842546813615
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,gap,em,0.29270833333333335,0.20520833333333335,0.38645833333333335,0.0,16,1.5523456218212333
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,gap,f1,0.29971636002886004,0.19937791617594014,0.40583822092599664,0.0,16,1.3807503045382539
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,utility,gap,judge_correct,0.34375,0.23645833333333338,0.453125,0.0,16,1.528896721644907
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,regret,now,em,-0.3125,-0.40625,-0.21875,0.0,16,-1.613743060919757
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,regret,now,f1,-0.328125,-0.43229166666666663,-0.2265625,0.0,16,-1.521662189283469
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,regret,now,judge_correct,-0.375,-0.484375,-0.265625,0.0,16,-1.6770509831248424
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,regret,future,em,-0.019791666666666652,-0.03437499999999999,-0.0041666666666666866,0.0093,16,-0.6351236118928264
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,regret,future,f1,-0.028408639971139932,-0.045382211691494735,-0.011758913650687534,0.0008,16,-0.7899136325767667
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,regret,future,judge_correct,-0.031249999999999965,-0.041666666666666644,-0.019791666666666638,0.0,16,-1.3313842546813606
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,retained,now,em,0.41145833333333337,0.30208333333333337,0.5208333333333334,0.0,16,1.768380982359489
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,retained,now,f1,0.3333333333333333,0.23177083333333334,0.4375,0.0,16,1.5530809062980386
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,retained,now,judge_correct,0.3854166666666667,0.2760416666666667,0.5,0.0,16,1.6507332861990776
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,retained,future,em,0.02076681998556999,0.002729984858891122,0.037418404078560334,0.02,16,0.5677288836765662
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,retained,future,f1,0.02751801521890808,0.011580013571085002,0.04388434219963237,0.0007,16,0.7972666477037572
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,retained,future,judge_correct,0.029401327838827842,0.01898466117216117,0.03958333333333334,0.0,16,1.362092673518745
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,specialisation_did,now_minus_future,em,0.29270833333333335,0.20520833333333333,0.38335937499999967,0.0,16,1.5523456218212333
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,specialisation_did,now_minus_future,f1,0.29971636002886004,0.1985943279300357,0.40423358895325806,0.0,16,1.3807503045382539
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,40,specialisation_did,now_minus_future,judge_correct,0.34375,0.23645833333333338,0.45,0.0,16,1.528896721644907
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,now,em,0.21875,0.140625,0.296875,0.0,16,1.2173146013704417
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,now,f1,0.2520833333333333,0.1609375,0.3458333333333333,0.0,16,1.2933966025472636
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,now,judge_correct,0.28125,0.171875,0.390625,0.0,16,1.1750241777009605
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,future,em,-0.037500000000000006,-0.061458333333333344,-0.0125,0.0031,16,-0.7138961065916465
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,future,f1,-0.04140537307478096,-0.06833043094515133,-0.013450794956140356,0.0025,16,-0.7154980196444183
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,future,judge_correct,-0.046875,-0.06979166666666667,-0.020833333333333325,0.0004,16,-0.8940593410189045
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,gap,em,0.25625,0.1677083333333333,0.34791666666666665,0.0,16,1.363326959454352
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,gap,f1,0.2934887064081143,0.2026829994825472,0.3876748813975376,0.0,16,1.5040939879779307
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,utility,gap,judge_correct,0.328125,0.215625,0.4427343749999997,0.0,16,1.3753841262214428
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,regret,now,em,-0.21875,-0.296875,-0.140625,0.0,16,-1.2173146013704417
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,regret,now,f1,-0.2520833333333333,-0.3458333333333333,-0.1609375,0.0,16,-1.2933966025472636
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,regret,now,judge_correct,-0.28125,-0.390625,-0.171875,0.0,16,-1.1750241777009605
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,regret,future,em,0.037500000000000006,0.012500000000000025,0.06145833333333333,0.0024,16,0.7138961065916472
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,regret,future,f1,0.04140537307478096,0.013450794956140336,0.06833043094515133,0.0025,16,0.7154980196444182
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,regret,future,judge_correct,0.04687499999999999,0.0208333333333333,0.06979166666666668,0.0003,16,0.8940593410189043
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,retained,now,em,0.27604166666666663,0.171875,0.38020833333333337,0.0,16,1.2738029428264872
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,retained,now,f1,0.25729166666666664,0.16354166666666667,0.35053385416666644,0.0,16,1.3130374881797875
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,retained,now,judge_correct,0.27083333333333337,0.16145833333333334,0.38020833333333337,0.0,16,1.1636866703140787
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,retained,future,em,-0.043488889582639585,-0.0717900480595793,-0.014651162639443903,0.0026,16,-0.7102488305185688
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,retained,future,f1,-0.041679925737726484,-0.06911036614305528,-0.013298430322983903,0.0026,16,-0.70294973223363
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,retained,future,judge_correct,-0.04622825091575092,-0.06915479052197794,-0.019791666666666666,0.0004,16,-0.8850486301098489
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,specialisation_did,now_minus_future,em,0.25625,0.16874999999999998,0.34375,0.0,16,1.363326959454352
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,specialisation_did,now_minus_future,f1,0.2934887064081143,0.20442057835561128,0.3855298302681115,0.0,16,1.5040939879779307
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,80,specialisation_did,now_minus_future,judge_correct,0.328125,0.21770833333333334,0.44062500000000004,0.0,16,1.3753841262214428
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,now,em,0.046875,0.0,0.09375,0.0958,16,0.4651302547095317
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,now,f1,0.05416666666666666,-0.0031250000000000028,0.12447916666666664,0.097,16,0.40157134108989
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,now,judge_correct,0.078125,0.015625,0.15625,0.0465,16,0.5190342490858748
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,future,em,-0.140625,-0.17291666666666666,-0.11249999999999999,0.0,16,-2.2135708803748213
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,future,f1,-0.154833257020757,-0.1865718005952381,-0.1265017551892552,0.0,16,-2.443625801354088
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,future,judge_correct,-0.16354166666666664,-0.19374999999999998,-0.1364583333333333,0.0,16,-2.739557663851836
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,gap,em,0.1875,0.1322656250000002,0.25,0.0,16,1.4971194300914998
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,gap,f1,0.2089999236874237,0.13837740384615385,0.286319816468254,0.0,16,1.3400087621021015
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,utility,gap,judge_correct,0.24166666666666667,0.17291666666666664,0.32395833333333335,0.0,16,1.4778489084212514
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,regret,now,em,-0.046875,-0.09375,0.0,0.0958,16,-0.4651302547095317
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,regret,now,f1,-0.05416666666666667,-0.12447916666666665,0.0031249999999999993,0.097,16,-0.40157134108989007
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,regret,now,judge_correct,-0.078125,-0.15625,-0.015625,0.0465,16,-0.5190342490858748
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,regret,future,em,0.140625,0.11250000000000002,0.1729166666666667,0.0,16,2.2135708803748204
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,regret,future,f1,0.154833257020757,0.1265017551892552,0.18657180059523806,0.0,16,2.4436258013540892
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,regret,future,judge_correct,0.16354166666666664,0.13645833333333332,0.19374999999999998,0.0,16,2.739557663851836
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,retained,now,em,0.06770833333333334,0.0,0.14583333333333334,0.0843,16,0.44309028005873474
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,retained,now,f1,0.05416666666666666,-0.0031250000000000028,0.12447916666666664,0.097,16,0.40157134108989
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,retained,now,judge_correct,0.0625,0.0,0.140625,0.1027,16,0.43301270189221935
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,retained,future,em,-0.1664274093961594,-0.20282913484085355,-0.13431877367424244,0.0,16,-2.3006458145360433
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,retained,future,f1,-0.1583097854526426,-0.1900743325375022,-0.12903355436725972,0.0,16,-2.461177301537537
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,retained,future,judge_correct,-0.16576808608058607,-0.1958333333333333,-0.13868475274725273,0.0,16,-2.8021969772521693
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,specialisation_did,now_minus_future,em,0.1875,0.1333333333333333,0.24895833333333334,0.0,16,1.4971194300914998
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,specialisation_did,now_minus_future,f1,0.2089999236874237,0.13939654876373628,0.2864407242063492,0.0,16,1.3400087621021015
conditioned_minus_lm_conditioned,conditioned,lm_conditioned,160,specialisation_did,now_minus_future,judge_correct,0.24166666666666667,0.17187499999999997,0.32708333333333334,0.0,16,1.4778489084212514
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,now,em,0.71875,0.609375,0.828125,0.0,16,3.0028395652357878
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,now,f1,0.85,0.7703125,0.9166666666666666,0.0,16,5.537157924259748
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,now,judge_correct,0.953125,0.875,1.0,0.0,16,7.009488036598055
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,future,em,0.030208333333333334,0.013541666666666667,0.04583333333333334,0.0002,16,0.8883843350300177
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,future,f1,0.060554904654169364,0.03901775618767807,0.08124922668052262,0.0,16,1.3478330241847531
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,future,judge_correct,0.052083333333333336,0.028125,0.07395833333333333,0.0001,16,1.079298700955714
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,gap,em,0.6885416666666667,0.5833333333333333,0.7875,0.0,16,3.1763578871603557
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,gap,f1,0.7894450953458306,0.718339999788644,0.8519753639904145,0.0,16,5.649255187546962
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,utility,gap,judge_correct,0.9010416666666667,0.8416666666666667,0.9416666666666667,0.0,16,8.322644431831662
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,regret,now,em,-0.71875,-0.828125,-0.609375,0.0,16,-3.0028395652357878
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,regret,now,f1,-0.85,-0.9166666666666666,-0.7703125,0.0,16,-5.537157924259748
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,regret,now,judge_correct,-0.953125,-1.0,-0.875,0.0,16,-7.009488036598055
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,regret,future,em,-0.030208333333333337,-0.04583333333333333,-0.013541666666666653,0.0002,16,-0.8883843350300168
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,regret,future,f1,-0.06055490465416935,-0.08124922668052263,-0.03901775618767807,0.0,16,-1.3478330241847527
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,regret,future,judge_correct,-0.05208333333333332,-0.0739583333333333,-0.028124999999999997,0.0,16,-1.0792987009557147
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,retained,now,em,0.9010416666666666,0.78125,1.0,0.0,16,3.984863657657417
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,retained,now,f1,0.8638888888888889,0.7864583333333333,0.9244791666666666,0.0,16,5.930537305107585
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,retained,now,judge_correct,0.953125,0.875,1.0,0.0,16,7.009488036598055
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,retained,future,em,0.036049454018204016,0.017290467778749034,0.05297827172827173,0.0001,16,0.9511676257011062
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,retained,future,f1,0.06064731100773643,0.03806131439621789,0.08195254887478495,0.0,16,1.304489711908281
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,retained,future,judge_correct,0.050967261904761904,0.025967261904761903,0.07388392857142857,0.0002,16,1.0249689916392772
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,specialisation_did,now_minus_future,em,0.6885416666666667,0.584375,0.7864843749999997,0.0,16,3.1763578871603557
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,specialisation_did,now_minus_future,f1,0.7894450953458306,0.7210351389019818,0.8512765650531046,0.0,16,5.649255187546962
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,20,specialisation_did,now_minus_future,judge_correct,0.9010416666666667,0.84375,0.9427083333333333,0.0,16,8.322644431831662
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,now,em,0.15625,0.078125,0.25,0.0002,16,0.8695104295503154
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,now,f1,0.16927083333333331,0.08333333333333333,0.2552083333333333,0.0,16,0.9387158411778876
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,now,judge_correct,0.203125,0.109375,0.296875,0.0,16,1.0833333333333333
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,future,em,0.020833333333333336,0.008333333333333331,0.035416666666666666,0.0041,16,0.7216878364870323
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,future,f1,0.028197269438078258,0.011041768017181614,0.045628430112575336,0.0014,16,0.772234151009372
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,future,judge_correct,0.028125,0.016666666666666663,0.04062500000000001,0.0001,16,1.0978875820670995
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,gap,em,0.13541666666666669,0.057291666666666685,0.215625,0.0004,16,0.8035107867054919
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,gap,f1,0.1410735638952551,0.05828487142963251,0.22209997294372286,0.0007,16,0.8151698831625058
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,utility,gap,judge_correct,0.17500000000000004,0.08541666666666667,0.2625260416666664,0.0,16,0.9324588437395718
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,regret,now,em,-0.15625,-0.25,-0.078125,0.0002,16,-0.8695104295503154
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,regret,now,f1,-0.16927083333333331,-0.2552083333333333,-0.08333333333333333,0.0,16,-0.9387158411778876
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,regret,now,judge_correct,-0.203125,-0.296875,-0.109375,0.0,16,-1.0833333333333333
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,regret,future,em,-0.02083333333333333,-0.035416666666666645,-0.008333333333333331,0.0037,16,-0.7216878364870325
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,regret,future,f1,-0.02819726943807821,-0.045628430112575315,-0.011041768017181552,0.0014,16,-0.7722341510093702
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,regret,future,judge_correct,-0.028124999999999976,-0.04062499999999997,-0.01666666666666663,0.0001,16,-1.0978875820670997
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,retained,now,em,0.21354166666666669,0.09895833333333334,0.33333333333333337,0.0001,16,0.8640231489345853
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,retained,now,f1,0.17447916666666666,0.08847656250000056,0.2604166666666667,0.0,16,0.9483833445161238
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,retained,now,judge_correct,0.203125,0.109375,0.296875,0.0,16,1.0833333333333333
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,retained,future,em,0.02322313103563104,0.009357439435564439,0.03917482257326006,0.0032,16,0.7394860192429477
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,retained,future,f1,0.027852279606481282,0.01108355389188503,0.044865662232258866,0.0013,16,0.7843305901778829
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,retained,future,judge_correct,0.027317994505494506,0.015625,0.03958333333333333,0.0,16,1.0892312266890227
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,specialisation_did,now_minus_future,em,0.13541666666666669,0.05833333333333334,0.21875,0.0011,16,0.8035107867054919
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,specialisation_did,now_minus_future,f1,0.1410735638952551,0.05890931306234614,0.22362652843650083,0.0008,16,0.8151698831625058
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,40,specialisation_did,now_minus_future,judge_correct,0.17500000000000004,0.08750000000000002,0.2666666666666667,0.0001,16,0.9324588437395718
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,now,em,0.0625,0.0,0.140625,0.1064,16,0.43301270189221935
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,now,f1,0.07760416666666667,0.015625,0.1552083333333333,0.0279,16,0.5380499093824276
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,now,judge_correct,0.09375,0.03125,0.171875,0.021,16,0.6056796398154362
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,future,em,-0.027083333333333338,-0.04583333333333334,-0.007291666666666663,0.0085,16,-0.6431756639720198
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,future,f1,-0.03042030307655308,-0.0496256395514208,-0.009804931179931187,0.0028,16,-0.7145797286351324
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,future,judge_correct,-0.029166666666666667,-0.04791666666666668,-0.009374999999999994,0.0042,16,-0.6953794874591479
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,gap,em,0.0895833333333333,0.032291666666666635,0.1583593749999996,0.008,16,0.6698718683140686
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,gap,f1,0.10802446974321976,0.049117989215645516,0.17851725040006292,0.0019,16,0.7972165424597235
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,utility,gap,judge_correct,0.12291666666666667,0.060416666666666646,0.1958333333333333,0.0004,16,0.8597502205152983
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,regret,now,em,-0.0625,-0.140625,0.0,0.1064,16,-0.43301270189221935
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,regret,now,f1,-0.07760416666666667,-0.15520833333333334,-0.015625,0.0281,16,-0.5380499093824276
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,regret,now,judge_correct,-0.09375,-0.171875,-0.03125,0.021,16,-0.6056796398154362
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,regret,future,em,0.027083333333333348,0.0072916666666666685,0.04583333333333335,0.0064,16,0.6431756639720205
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,regret,future,f1,0.03042030307655308,0.009804931179931139,0.04962563955142079,0.0028,16,0.7145797286351322
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,regret,future,judge_correct,0.029166666666666667,0.009374999999999974,0.047916666666666705,0.0041,16,0.6953794874591477
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,retained,now,em,0.078125,0.0,0.18229166666666669,0.1,16,0.4194375478508363
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,retained,now,f1,0.07760416666666667,0.015625,0.1552083333333333,0.0279,16,0.5380499093824276
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,retained,now,judge_correct,0.078125,0.015625,0.15625,0.0464,16,0.5190342490858748
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,retained,future,em,-0.030770444832944832,-0.05291398055069929,-0.0069787027208902275,0.0087,16,-0.6243371416708389
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,retained,future,f1,-0.032701067946603664,-0.0529447496947497,-0.011223602641571405,0.002,16,-0.7314055386472134
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,retained,future,judge_correct,-0.030294184981684985,-0.04895833333333334,-0.01050251831501831,0.0019,16,-0.741455480965373
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,specialisation_did,now_minus_future,em,0.0895833333333333,0.032291666666666635,0.15625,0.0073,16,0.6698718683140686
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,specialisation_did,now_minus_future,f1,0.10802446974321976,0.049836656688219176,0.17575034080502835,0.0017,16,0.7972165424597235
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,80,specialisation_did,now_minus_future,judge_correct,0.12291666666666667,0.06041666666666668,0.19375000000000003,0.0005,16,0.8597502205152983
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,now,em,0.0,-0.0625,0.0625,1.0,16,0.0
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,now,f1,0.004687499999999997,-0.0546875,0.06093749999999999,0.8963,16,0.03835660691210756
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,now,judge_correct,0.015625,-0.046875,0.078125,0.8188,16,0.10893616758264878
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,future,em,-0.13645833333333335,-0.16979166666666667,-0.10729166666666665,0.0,16,-2.0450119055368283
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,future,f1,-0.14847413003663001,-0.18008449710012212,-0.12193395146520147,0.0,16,-2.4255120451723453
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,future,judge_correct,-0.15833333333333333,-0.18854166666666666,-0.13124999999999998,0.0,16,-2.628095842069318
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,gap,em,0.13645833333333335,0.07187500000000001,0.196875,0.0,16,1.0567448883930597
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,gap,f1,0.15316163003663008,0.08657569253663004,0.21331609623015876,0.0,16,1.1645499817897307
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,utility,gap,judge_correct,0.17395833333333333,0.09791666666666665,0.2416666666666667,0.0,16,1.151722311975586
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,regret,now,em,0.0,-0.0625,0.0625,1.0,16,0.0
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,regret,now,f1,-0.004687500000000001,-0.0609375,0.0546875,0.895,16,-0.038356606912107585
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,regret,now,judge_correct,-0.015625,-0.078125,0.046875,0.8188,16,-0.10893616758264878
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,regret,future,em,0.13645833333333335,0.10729166666666665,0.1697916666666667,0.0,16,2.0450119055368274
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,regret,future,f1,0.14847413003663004,0.12193395146520149,0.1800844971001221,0.0,16,2.425512045172345
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,regret,future,judge_correct,0.15833333333333333,0.13124999999999998,0.18854166666666666,0.0,16,2.628095842069318
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,retained,now,em,0.005208333333333336,-0.07291666666666667,0.08333333333333334,0.9052,16,0.03207941572538546
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,retained,now,f1,0.004687499999999997,-0.0546875,0.06093749999999999,0.8963,16,0.03835660691210756
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,retained,now,judge_correct,0.0,-0.0625,0.0625,1.0,16,0.0
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,retained,future,em,-0.1549429736929737,-0.1929096749604562,-0.12127288726898101,0.0,16,-2.0513004078225725
conditioned_minus_nonllm_conditioned,conditioned,nonllm_conditioned,160,retained,future,f1,-0.1498608385661957,-0.18162157547313795,-0.12299791162458573,0.0,16,-2.4260386443426127
