context_id,rotation_id,policy,family,budget_words,tv_mismatch,js_mismatch,p_hat_entropy,retrieval_k,c_context,n_keep,n_compress,n_pointer,n_externalize,n_discard,retrieval_calls,retrieval_rate,c_retrieval,n_eval,now_em,future_em,gap_em,now_f1,future_f1,gap_f1,now_judge_correct,future_judge_correct,gap_judge_correct
rel:11,rel:11|cond=rel:11:custom:anchor,preserve__tau0p5,preserve,40,0.22499999999999998,0.03805118115463712,0.9151505959607085,0,17,0,1,0,0,16,0,0.0,0.0,16,1.0,0.0,1.0,1.0,0.022222222222222227,0.9777777777777777,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:custom:anchor,preserve__tau0p5,preserve,80,0.22499999999999998,0.03805118115463712,0.9151505959607085,0,54,1,2,0,0,14,0,0.0,0.0,16,1.0,0.5833333333333333,0.41666666666666674,1.0,0.5833333333333333,0.41666666666666674,1.0,0.5833333333333333,0.41666666666666674
rel:11,rel:11|cond=rel:11:custom:anchor,preserve__tau0,preserve,40,0.0,0.0,0.6783898247235198,0,31,0,2,0,0,15,0,0.0,0.0,16,1.0,0.5583333333333332,0.44166666666666676,1.0,0.5708333333333333,0.4291666666666667,1.0,0.5583333333333332,0.44166666666666676
rel:11,rel:11|cond=rel:11:custom:anchor,preserve__tau0,preserve,80,0.0,0.0,0.6783898247235198,0,59,1,2,0,0,14,0,0.0,0.0,16,1.0,0.7333333333333333,0.2666666666666667,1.0,0.7433333333333333,0.2566666666666667,1.0,0.7333333333333333,0.2666666666666667
rel:11,rel:11|cond=rel:11:custom:anchor,preserve__tau1,preserve,40,0.44999999999999996,0.15191136719789716,1.0,0,17,0,1,0,0,16,0,0.0,0.0,16,1.0,0.0,1.0,1.0,0.022222222222222227,0.9777777777777777,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:custom:anchor,preserve__tau1,preserve,80,0.44999999999999996,0.15191136719789716,1.0,0,72,0,5,0,0,12,0,0.0,0.0,16,1.0,0.6416666666666666,0.3583333333333334,1.0,0.6666666666666666,0.33333333333333337,1.0,0.6916666666666667,0.30833333333333335
rel:11,rel:11|cond=rel:11:custom:anchor,retrieval_only,retrieval_only,40,,,,2,17,0,1,0,16,0,16,1.0,54.625,16,1.0,0.7416666666666666,0.2583333333333334,1.0,0.7888888888888889,0.21111111111111114,1.0,0.825,0.17500000000000004
rel:11,rel:11|cond=rel:11:custom:anchor,retrieval_only,retrieval_only,80,,,,2,17,0,1,0,16,0,16,1.0,54.625,16,1.0,0.7416666666666666,0.2583333333333334,1.0,0.7888888888888889,0.21111111111111114,1.0,0.825,0.17500000000000004
rel:11,rel:11|cond=rel:11:custom:anchor,static_conditioned,static_conditioned,40,,,,0,17,0,1,0,0,16,0,0.0,0.0,16,1.0,0.0,1.0,1.0,0.022222222222222227,0.9777777777777777,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:custom:anchor,static_conditioned,static_conditioned,80,,,,0,17,0,1,0,0,16,0,0.0,0.0,16,1.0,0.0,1.0,1.0,0.022222222222222227,0.9777777777777777,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:custom:anchor,uncertainty_aware__tau0,uncertainty_aware,40,0.0,0.0,0.6783898247235198,0,31,0,2,0,0,15,0,0.0,0.0,16,1.0,0.5583333333333332,0.44166666666666676,1.0,0.5708333333333333,0.4291666666666667,1.0,0.5583333333333332,0.44166666666666676
