context_id,dataset,rotation_id,cond_qid,policy,budget_words,n_hidden,message_key,delivered_words,fill_ratio,truncated,attempts,message_shared_across_rotations,now_em,future_em,gap_em,ceiling_now_em,ceiling_future_em,regret_now_em,regret_future_em,retained_now_em,retained_future_em,n_ceiling_now_em,n_ceiling_future_em,now_f1,future_f1,gap_f1,ceiling_now_f1,ceiling_future_f1,regret_now_f1,regret_future_f1,retained_now_f1,retained_future_f1,n_ceiling_now_f1,n_ceiling_future_f1,now_judge_correct,future_judge_correct,gap_judge_correct,ceiling_now_judge_correct,ceiling_future_judge_correct,regret_now_judge_correct,regret_future_judge_correct,retained_now_judge_correct,retained_future_judge_correct,n_ceiling_now_judge_correct,n_ceiling_future_judge_correct
rel:13,relation_dossiers,rel:13|cond=rel:13:custom:anchor,rel:13:custom:anchor,conditioned,80,15,rel:13|conditioned|w80|rel:13|cond=rel:13:custom:anchor,70,0.875,True,4,False,1.0,0.2,0.8,1.0,0.8666666666666667,0.0,0.6666666666666667,1.0,0.23076923076923078,1,13,1.0,0.2,0.8,1.0,0.8666666666666667,0.0,0.6666666666666667,1.0,0.23076923076923078,1,13,1.0,0.2,0.8,1.0,1.0,0.0,0.8,1.0,0.2,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:custom:anchor,rel:13:custom:anchor,generic,40,15,rel:13|generic|w40|-,37,0.925,False,3,True,1.0,0.3333333333333333,0.6666666666666667,1.0,0.8666666666666667,0.0,0.5333333333333334,1.0,0.38461538461538464,1,13,1.0,0.3333333333333333,0.6666666666666667,1.0,0.8666666666666667,0.0,0.5333333333333334,1.0,0.38461538461538464,1,13,1.0,0.4666666666666667,0.5333333333333333,1.0,1.0,0.0,0.5333333333333333,1.0,0.4666666666666667,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:custom:anchor,rel:13:custom:anchor,generic,80,15,rel:13|generic|w80|-,71,0.8875,False,4,True,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8666666666666667,0.0,0.20000000000000007,1.0,0.7692307692307693,1,13,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8666666666666667,0.0,0.20000000000000007,1.0,0.7692307692307693,1,13,1.0,0.8,0.19999999999999996,1.0,1.0,0.0,0.19999999999999996,1.0,0.8,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:custom:anchor,rel:13:custom:anchor,oracle,40,15,rel:13|oracle|w40|-,37,0.925,False,3,True,1.0,0.7333333333333333,0.2666666666666667,1.0,0.8666666666666667,0.0,0.13333333333333341,1.0,0.8461538461538461,1,13,1.0,0.888888888888889,0.11111111111111105,1.0,0.8666666666666667,0.0,-0.022222222222222254,1.0,0.9487179487179487,1,13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:custom:anchor,rel:13:custom:anchor,oracle,80,15,rel:13|oracle|w80|-,75,0.9375,False,2,True,0.0,0.8666666666666667,-0.8666666666666667,1.0,0.8666666666666667,1.0,0.0,0.0,1.0,1,13,0.8,0.8666666666666667,-0.06666666666666665,1.0,0.8666666666666667,0.19999999999999996,0.0,0.8,1.0,1,13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:custom:anchor,rel:13:custom:anchor,reusable,40,15,rel:13|reusable|w40|rel:13|cond=rel:13:custom:anchor,34,0.85,False,1,False,1.0,0.2,0.8,1.0,0.8666666666666667,0.0,0.6666666666666667,1.0,0.23076923076923078,1,13,1.0,0.2,0.8,1.0,0.8666666666666667,0.0,0.6666666666666667,1.0,0.23076923076923078,1,13,1.0,0.2,0.8,1.0,1.0,0.0,0.8,1.0,0.2,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:custom:anchor,rel:13:custom:anchor,reusable,80,15,rel:13|reusable|w80|rel:13|cond=rel:13:custom:anchor,80,1.0,False,3,False,1.0,0.26666666666666666,0.7333333333333334,1.0,0.8666666666666667,0.0,0.6000000000000001,1.0,0.3076923076923077,1,13,1.0,0.26666666666666666,0.7333333333333334,1.0,0.8666666666666667,0.0,0.6000000000000001,1.0,0.3076923076923077,1,13,1.0,0.26666666666666666,0.7333333333333334,1.0,1.0,0.0,0.7333333333333334,1.0,0.26666666666666666,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:facilities:anchor,rel:13:facilities:anchor,conditioned,40,15,rel:13|conditioned|w40|rel:13|cond=rel:13:facilities:anchor,35,0.875,False,1,False,0.0,0.06666666666666667,-0.06666666666666667,0.0,0.9333333333333333,0.0,0.8666666666666667,nan,0.07142857142857142,0,14,0.0,0.06666666666666667,-0.06666666666666667,0.0,0.9333333333333333,0.0,0.8666666666666667,nan,0.07142857142857142,0,14,1.0,0.13333333333333333,0.8666666666666667,1.0,1.0,0.0,0.8666666666666667,1.0,0.13333333333333333,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:facilities:anchor,rel:13:facilities:anchor,conditioned,80,15,rel:13|conditioned|w80|rel:13|cond=rel:13:facilities:anchor,78,0.975,False,3,False,0.0,0.4,-0.4,0.0,0.9333333333333333,0.0,0.5333333333333333,nan,0.42857142857142855,0,14,0.0,0.4,-0.4,0.0,0.9333333333333333,0.0,0.5333333333333333,nan,0.42857142857142855,0,14,1.0,0.4666666666666667,0.5333333333333333,1.0,1.0,0.0,0.5333333333333333,1.0,0.4666666666666667,1,15
rel:13,relation_dossiers,rel:13|cond=rel:13:facilities:anchor,rel:13:facilities:anchor,generic,40,15,rel:13|generic|w40|-,37,0.925,False,3,True,0.0,0.4,-0.4,0.0,0.9333333333333333,0.0,0.5333333333333333,nan,0.42857142857142855,0,14,0.0,0.4,-0.4,0.0,0.9333333333333333,0.0,0.5333333333333333,nan,0.42857142857142855,0,14,1.0,0.4666666666666667,0.5333333333333333,1.0,1.0,0.0,0.5333333333333333,1.0,0.4666666666666667,1,15
