comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
oracle_minus_conditioned,oracle,conditioned,80,retained,future,f1,0.6825751678876679,0.6220120096916972,0.7403574481074481,0.0,16,5.513229461381607
oracle_minus_conditioned,oracle,conditioned,80,retained,future,judge_correct,0.7357886904761904,0.6774479166666667,0.7868303571428572,0.0,16,6.357336918628823
oracle_minus_conditioned,oracle,conditioned,80,specialisation_did,now_minus_future,em,-0.6791666666666667,-0.7583333333333334,-0.5833333333333334,0.0,16,-3.6943820733797406
oracle_minus_conditioned,oracle,conditioned,80,specialisation_did,now_minus_future,f1,-0.6625487764550265,-0.7163348627645502,-0.5945196759259259,0.0,16,-5.293548790740464
oracle_minus_conditioned,oracle,conditioned,80,specialisation_did,now_minus_future,judge_correct,-0.7958333333333334,-0.8229166666666667,-0.7635416666666668,0.0,16,-12.612459233114558
oracle_minus_generic,oracle,generic,40,utility,now,em,0.203125,0.03125,0.375,0.028,16,0.5525165757459123
oracle_minus_generic,oracle,generic,40,utility,now,f1,0.17358630952380952,-0.0017912946428571127,0.33854166666666663,0.045,16,0.48454753718834004
oracle_minus_generic,oracle,generic,40,utility,now,judge_correct,0.234375,0.03125,0.421875,0.0218,16,0.5674874313434831
oracle_minus_generic,oracle,generic,40,utility,future,em,0.28229166666666666,0.125,0.42398437499999964,0.0,16,0.9071690236654124
oracle_minus_generic,oracle,generic,40,utility,future,f1,0.2764632936507937,0.12840228174603177,0.41608866567460323,0.0,16,0.8980428694175496
oracle_minus_generic,oracle,generic,40,utility,future,judge_correct,0.3260416666666667,0.15729166666666672,0.4822916666666667,0.0,16,0.9374518578983589
oracle_minus_generic,oracle,generic,40,utility,gap,em,-0.07916666666666669,-0.1791666666666667,0.012499999999999973,0.1002,16,-0.39374256967881827
oracle_minus_generic,oracle,generic,40,utility,gap,f1,-0.10287698412698412,-0.17283779761904763,-0.032210813492063665,0.003,16,-0.6836206904427246
oracle_minus_generic,oracle,generic,40,utility,gap,judge_correct,-0.09166666666666669,-0.17500000000000004,-0.012500000000000018,0.0234,16,-0.5332021298515185
oracle_minus_generic,oracle,generic,40,regret,now,em,-0.203125,-0.375,-0.03125,0.028,16,-0.5525165757459123
oracle_minus_generic,oracle,generic,40,regret,now,f1,-0.17358630952380952,-0.33854166666666663,0.0017912946428570555,0.045,16,-0.48454753718834004
oracle_minus_generic,oracle,generic,40,regret,now,judge_correct,-0.234375,-0.421875,-0.03125,0.0218,16,-0.5674874313434831
oracle_minus_generic,oracle,generic,40,regret,future,em,-0.2822916666666667,-0.42398437499999997,-0.12500000000000003,0.0,16,-0.9071690236654125
oracle_minus_generic,oracle,generic,40,regret,future,f1,-0.27646329365079364,-0.4160886656746032,-0.12840228174603183,0.0,16,-0.8980428694175494
oracle_minus_generic,oracle,generic,40,regret,future,judge_correct,-0.3260416666666667,-0.4822916666666667,-0.15729166666666672,0.0,16,-0.9374518578983587
oracle_minus_generic,oracle,generic,40,retained,now,em,0.2552083333333333,0.036458333333333336,0.46354166666666674,0.0178,16,0.5713662493208223
oracle_minus_generic,oracle,generic,40,retained,now,f1,0.19875992063492065,0.021300843253968273,0.3645963541666665,0.0218,16,0.5559450558133782
oracle_minus_generic,oracle,generic,40,retained,now,judge_correct,0.234375,0.03125,0.421875,0.0218,16,0.5674874313434831
oracle_minus_generic,oracle,generic,40,retained,future,em,0.3162757381507382,0.13745775491869244,0.47743758845321344,0.0,16,0.8921858399086837
oracle_minus_generic,oracle,generic,40,retained,future,f1,0.2948887471655329,0.13894863209706962,0.43938325402276274,0.0,16,0.9199411128630938
oracle_minus_generic,oracle,generic,40,retained,future,judge_correct,0.32470238095238096,0.15490327380952384,0.4822916666666667,0.0,16,0.9266656876610513
oracle_minus_generic,oracle,generic,40,specialisation_did,now_minus_future,em,-0.07916666666666669,-0.17500000000000004,0.01666666666666663,0.1096,16,-0.39374256967881827
oracle_minus_generic,oracle,generic,40,specialisation_did,now_minus_future,f1,-0.10287698412698412,-0.17385416666666664,-0.03154365079365088,0.0044,16,-0.6836206904427246
oracle_minus_generic,oracle,generic,40,specialisation_did,now_minus_future,judge_correct,-0.09166666666666669,-0.17500000000000002,-0.012500000000000018,0.025,16,-0.5332021298515185
oracle_minus_generic,oracle,generic,80,utility,now,em,0.171875,-0.015625,0.359375,0.0864,16,0.44728753343474437
oracle_minus_generic,oracle,generic,80,utility,now,f1,0.16371527777777778,0.05121527777777776,0.27517361111111105,0.0028,16,0.7089252556726888
oracle_minus_generic,oracle,generic,80,utility,now,judge_correct,0.203125,0.0625,0.328125,0.0034,16,0.7328548773027581
oracle_minus_generic,oracle,generic,80,utility,future,em,0.28020833333333334,0.16145833333333337,0.39166666666666666,0.0,16,1.193519566206077
oracle_minus_generic,oracle,generic,80,utility,future,f1,0.2706597222222223,0.17923611111111118,0.3581041666666665,0.0,16,1.465401117699067
oracle_minus_generic,oracle,generic,80,utility,future,judge_correct,0.31145833333333334,0.21458333333333335,0.40208333333333335,0.0,16,1.6050235941154036
oracle_minus_generic,oracle,generic,80,utility,gap,em,-0.10833333333333336,-0.20000000000000007,-0.016666666666666684,0.0168,16,-0.5703802903017265
oracle_minus_generic,oracle,generic,80,utility,gap,f1,-0.10694444444444448,-0.15778125000000004,-0.05638541666666675,0.0,16,-0.9962572451807173
oracle_minus_generic,oracle,generic,80,utility,gap,judge_correct,-0.10833333333333335,-0.17500000000000002,-0.041666666666666685,0.0008,16,-0.7882407813680822
oracle_minus_generic,oracle,generic,80,regret,now,em,-0.171875,-0.359375,0.015625,0.0864,16,-0.44728753343474437
oracle_minus_generic,oracle,generic,80,regret,now,f1,-0.16371527777777778,-0.2751736111111111,-0.051215277777777776,0.0028,16,-0.7089252556726888
oracle_minus_generic,oracle,generic,80,regret,now,judge_correct,-0.203125,-0.328125,-0.0625,0.0034,16,-0.7328548773027581
oracle_minus_generic,oracle,generic,80,regret,future,em,-0.28020833333333334,-0.39166666666666666,-0.16145833333333337,0.0,16,-1.193519566206077
oracle_minus_generic,oracle,generic,80,regret,future,f1,-0.2706597222222223,-0.3581041666666666,-0.17923611111111115,0.0,16,-1.4654011176990667
oracle_minus_generic,oracle,generic,80,regret,future,judge_correct,-0.31145833333333334,-0.40208333333333335,-0.21458333333333335,0.0,16,-1.6050235941154039
oracle_minus_generic,oracle,generic,80,retained,now,em,0.234375,0.01041666666666665,0.44270833333333337,0.0378,16,0.5238132582585022
oracle_minus_generic,oracle,generic,80,retained,now,f1,0.1895833333333333,0.06300781250000004,0.3152864583333332,0.0026,16,0.7207514563557573
oracle_minus_generic,oracle,generic,80,retained,now,judge_correct,0.203125,0.0625,0.328125,0.0034,16,0.7328548773027581
oracle_minus_generic,oracle,generic,80,retained,future,em,0.3348143176268176,0.20550074274683652,0.45293480607933734,0.0,16,1.3180087511840561
oracle_minus_generic,oracle,generic,80,retained,future,f1,0.29711080586080585,0.20615739945818076,0.3832570446047008,0.0,16,1.621179167153177
oracle_minus_generic,oracle,generic,80,retained,future,judge_correct,0.3156994047619047,0.22304129464285724,0.40424107142857146,0.0,16,1.6954058265318357
oracle_minus_generic,oracle,generic,80,specialisation_did,now_minus_future,em,-0.10833333333333336,-0.2,-0.016666666666666687,0.0178,16,-0.5703802903017265
oracle_minus_generic,oracle,generic,80,specialisation_did,now_minus_future,f1,-0.10694444444444448,-0.1581979166666667,-0.05499305555555569,0.0,16,-0.9962572451807173
oracle_minus_generic,oracle,generic,80,specialisation_did,now_minus_future,judge_correct,-0.10833333333333335,-0.17083333333333336,-0.041666666666666685,0.0014,16,-0.7882407813680822
