policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations,replication,family,preference_id,lambda,lambda_infinite,future_share
split__l0,80,utility,future,judge_correct,0.14270833333333335,0.12916666666666668,0.15729166666666666,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,utility,gap,em,0.6604166666666667,0.5822916666666667,0.7364583333333333,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,utility,gap,f1,0.7370933811558811,0.6885092385912699,0.7820188348977412,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,utility,gap,judge_correct,0.8416666666666667,0.8041666666666667,0.86875,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,regret,now,em,0.03125,0.0,0.078125,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,regret,now,f1,0.008333333333333333,0.0,0.020833333333333336,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,regret,now,judge_correct,0.0,0.0,0.0,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,regret,future,em,0.7416666666666667,0.6979166666666667,0.7791666666666668,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,regret,future,f1,0.7743156033781033,0.7499196285485349,0.7982542369378307,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,regret,future,judge_correct,0.8500000000000001,0.8281250000000001,0.86875,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,retained,now,em,0.9635416666666666,0.9114583333333333,1.0,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,retained,now,f1,0.9039930555555555,0.8697916666666666,0.9369791666666667,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,retained,future,em,0.1236216040903541,0.10765044850982351,0.1390139092678155,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,retained,future,f1,0.15442215935519504,0.14449226721938774,0.16398227367870225,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,retained,future,judge_correct,0.14166094322344325,0.128125,0.15520833333333334,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,channel,message,delivered_words,73.5625,73.0,74.140625,16,64,primary,split,l0,0.0,False,0.0
split__l0,80,channel,message,fill_ratio,0.9195312499999999,0.9125,0.9267578125,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,now,em,0.78125,0.703125,0.859375,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,now,f1,0.8953125,0.85625,0.9328125,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,now,judge_correct,0.984375,0.953125,1.0,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,future,em,0.18958333333333333,0.16770833333333335,0.21354166666666669,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,future,f1,0.2302388699263699,0.20950490640725014,0.2528698856120731,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,future,judge_correct,0.22604166666666667,0.20208333333333334,0.2520833333333333,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,gap,em,0.5916666666666667,0.5176822916666668,0.6677083333333333,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,gap,f1,0.6650736300736301,0.6196615879779942,0.7115521641263829,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,utility,gap,judge_correct,0.7583333333333334,0.7177083333333334,0.79375,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,regret,now,em,0.015625,0.0,0.046875,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,regret,now,f1,0.0031249999999999993,0.0,0.009374999999999998,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,regret,now,judge_correct,0.0,0.0,0.0,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,regret,future,em,0.6572916666666667,0.6114583333333334,0.7010416666666668,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,regret,future,f1,0.697087518962519,0.6667636929043179,0.7274039445797258,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,regret,future,judge_correct,0.7666666666666668,0.7385416666666667,0.7947916666666667,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,retained,now,em,0.984375,0.953125,1.0,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,retained,now,f1,0.9109375,0.8744791666666667,0.9453125,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,retained,future,em,0.2248062701187701,0.19896612502081254,0.25121112177752797,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,retained,future,f1,0.23299638398968756,0.21124050153095913,0.2559581920951897,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,retained,future,judge_correct,0.22675137362637363,0.20245278159340663,0.252084478021978,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,channel,message,delivered_words,142.609375,141.875,143.375,16,64,primary,split,l0,0.0,False,0.0
split__l0,160,channel,message,fill_ratio,0.89130859375,0.88671875,0.89609375,16,64,primary,split,l0,0.0,False,0.0
split__l0p333,40,utility,now,em,0.78125,0.6875,0.859375,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,now,f1,0.8979166666666667,0.8489583333333333,0.9401041666666666,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,future,em,0.08958333333333333,0.06770833333333334,0.11354166666666665,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,future,f1,0.14368952228327228,0.12357878319597068,0.1644175251831502,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,future,judge_correct,0.14375000000000002,0.12187500000000001,0.165625,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,gap,em,0.6916666666666667,0.6125,0.7697916666666667,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,gap,f1,0.7542271443833944,0.706797123015873,0.796208977220696,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,gap,judge_correct,0.85625,0.8343750000000001,0.8781249999999999,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,now,em,0.015625,0.0,0.046875,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,now,f1,0.0005208333333333332,-0.014062500000000002,0.015625,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,now,judge_correct,-0.015625,-0.046875,0.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,future,em,0.7572916666666667,0.7135416666666667,0.796875,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,future,f1,0.7836368666056166,0.7590326999389501,0.8097481875763125,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,future,judge_correct,0.8489583333333333,0.828125,0.871875,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,now,em,0.9791666666666666,0.9375,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,now,f1,0.9118055555555555,0.874826388888889,0.9456597222222223,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,future,em,0.10537318584193586,0.08132465841450218,0.13194527477730603,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,future,f1,0.14371172106663177,0.12321748607295484,0.16471923547063055,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,future,judge_correct,0.14222184065934068,0.11979166666666667,0.16458333333333333,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,channel,message,delivered_words,36.96875,36.609375,37.296875,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,channel,message,fill_ratio,0.9242187500000001,0.915234375,0.932421875,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,now,em,0.765625,0.6875,0.84375,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,now,f1,0.8901041666666667,0.84375,0.93125,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,now,judge_correct,0.984375,0.953125,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,future,em,0.14479166666666665,0.125,0.16666666666666669,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,future,f1,0.18656746031746033,0.17095213293650796,0.20429755704365074,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,future,judge_correct,0.20833333333333334,0.18854166666666666,0.23020833333333332,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,gap,em,0.6208333333333333,0.5479166666666667,0.6927083333333334,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,gap,f1,0.7035367063492064,0.6618090277777778,0.7403630332341271,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,gap,judge_correct,0.7760416666666667,0.7447916666666667,0.8031250000000001,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,now,em,0.03125,0.0,0.078125,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,now,f1,0.008333333333333333,0.0,0.020833333333333336,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,now,judge_correct,0.0,0.0,0.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,future,em,0.7020833333333334,0.6625000000000001,0.7375,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,future,f1,0.7407589285714287,0.7194061879960317,0.7616251240079364,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,future,judge_correct,0.784375,0.7635416666666667,0.8052083333333333,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,now,em,0.9635416666666666,0.9114583333333333,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,now,f1,0.9039930555555555,0.8697916666666666,0.9369791666666667,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,future,em,0.17001392704517704,0.15055308623667998,0.19232115323912197,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,future,f1,0.18694853261817548,0.17047650935374148,0.205323878750218,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,future,judge_correct,0.20720009157509156,0.18618360805860806,0.22916666666666666,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,channel,message,delivered_words,71.5625,71.046875,72.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,channel,message,fill_ratio,0.89453125,0.8880859375,0.9000000000000001,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,now,em,0.78125,0.6875,0.859375,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,now,f1,0.8979166666666667,0.8489583333333333,0.9401041666666666,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,future,em,0.234375,0.20729166666666668,0.259375,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,future,f1,0.29012400793650794,0.26329290674603173,0.3142411334325396,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,future,judge_correct,0.325,0.2875,0.3625,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,gap,em,0.546875,0.45937500000000003,0.6312500000000001,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,gap,f1,0.6077926587301588,0.5528294890873016,0.6575144469246031,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,utility,gap,judge_correct,0.675,0.6375000000000001,0.7125,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,regret,now,em,0.015625,-0.03125,0.0625,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,regret,now,f1,0.0005208333333333332,-0.0203125,0.018750000000000003,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,regret,now,judge_correct,-0.015625,-0.046875,0.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,regret,future,em,0.6125,0.5708333333333333,0.653125,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,regret,future,f1,0.637202380952381,0.6042756076388889,0.6721336185515873,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,regret,future,judge_correct,0.6677083333333333,0.6302083333333334,0.70625,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,retained,now,em,0.9635416666666666,0.9114583333333333,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,retained,now,f1,0.9118055555555555,0.875,0.9453125,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,retained,future,em,0.27262407731157734,0.24459537857975358,0.30018525311494065,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,retained,future,f1,0.29184016875981156,0.26364740114795915,0.31842048161412,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,retained,future,judge_correct,0.3228193681318681,0.2853193681318681,0.36126373626373626,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,channel,message,delivered_words,143.34375,142.40625,144.359375,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,160,channel,message,fill_ratio,0.8958984375,0.8900390625000001,0.90224609375,16,64,primary,split,l0p333,0.3333333333333333,False,0.25
split__l1,40,utility,now,em,0.78125,0.6875,0.859375,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,now,f1,0.8979166666666667,0.8489583333333333,0.9401041666666666,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,future,em,0.09791666666666668,0.07604166666666667,0.12291666666666667,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,future,f1,0.15187251984126982,0.13336139012896825,0.17182201760912696,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,future,judge_correct,0.15729166666666666,0.13958333333333334,0.17708333333333331,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,gap,em,0.6833333333333333,0.6041666666666667,0.7583333333333334,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,gap,f1,0.7460441468253969,0.7015888516865079,0.7824817088293651,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,utility,gap,judge_correct,0.8427083333333333,0.8229166666666667,0.8604166666666667,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,regret,now,em,0.015625,0.0,0.046875,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,regret,now,f1,0.0005208333333333332,-0.014062500000000002,0.015625,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,regret,now,judge_correct,-0.015625,-0.046875,0.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,regret,future,em,0.7489583333333334,0.7072916666666667,0.7875,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,regret,future,f1,0.775453869047619,0.7525643601190476,0.7976650235615079,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,regret,future,judge_correct,0.8354166666666667,0.8145833333333334,0.8552083333333333,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,retained,now,em,0.9791666666666666,0.9375,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,retained,now,f1,0.9118055555555555,0.874826388888889,0.9456597222222223,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,retained,future,em,0.11578586344211345,0.09238756035631035,0.14248364049145298,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,retained,future,f1,0.15302862811791385,0.13389988130668934,0.17327750318877547,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,retained,future,judge_correct,0.15721153846153846,0.13950320512820513,0.1770032051282051,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,channel,message,delivered_words,36.3125,35.90625,36.75,16,64,primary,split,l1,1.0,False,0.5
split__l1,40,channel,message,fill_ratio,0.9078125,0.8976562499999999,0.91875,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,now,em,0.765625,0.6875,0.84375,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,now,f1,0.8848958333333333,0.8354166666666666,0.9286458333333334,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,future,em,0.178125,0.15,0.20625,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,future,f1,0.23386863425925924,0.2091499255952381,0.25758576182209,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,future,judge_correct,0.26875000000000004,0.24166666666666664,0.29583333333333334,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,gap,em,0.5875,0.5197916666666668,0.6541666666666667,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,gap,f1,0.6510271990740741,0.602991443452381,0.6945911354993386,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,utility,gap,judge_correct,0.73125,0.7041666666666666,0.7583333333333334,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,regret,now,em,0.03125,0.0,0.078125,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,regret,now,f1,0.013541666666666667,-0.007825520833333278,0.036458333333333336,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,regret,now,judge_correct,-0.015625,-0.046875,0.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,regret,future,em,0.6687500000000001,0.6302083333333334,0.7083333333333334,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,regret,future,f1,0.6934577546296297,0.6670970052083333,0.7227308924437831,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,regret,future,judge_correct,0.7239583333333334,0.6937500000000001,0.7541666666666667,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,retained,now,em,0.9635416666666666,0.90625,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,retained,now,f1,0.8987847222222223,0.8588541666666667,0.9352430555555555,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,retained,future,em,0.2099052856865357,0.18063225403069152,0.23778430120226993,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,retained,future,f1,0.23473554512617012,0.21048441872074689,0.25811610481532354,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,retained,future,judge_correct,0.26736492673992673,0.24062499999999998,0.2948005380036629,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,channel,message,delivered_words,71.96875,71.328125,72.640625,16,64,primary,split,l1,1.0,False,0.5
split__l1,80,channel,message,fill_ratio,0.899609375,0.8916015625,0.9080078125,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,now,em,0.78125,0.6875,0.859375,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,now,f1,0.8979166666666667,0.8489583333333333,0.9401041666666666,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,future,em,0.30208333333333337,0.2604166666666667,0.3416666666666667,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,future,f1,0.37019510582010584,0.33763430059523813,0.3994788773148148,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,future,judge_correct,0.4145833333333333,0.3854166666666667,0.44166666666666665,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,gap,em,0.4791666666666667,0.41666666666666674,0.5395833333333333,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,gap,f1,0.5277215608465609,0.4866785300925926,0.5659065186838623,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,utility,gap,judge_correct,0.5854166666666667,0.5583333333333333,0.6145833333333334,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,regret,now,em,0.015625,-0.03125,0.0625,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,regret,now,f1,0.0005208333333333332,-0.0203125,0.018750000000000003,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,regret,now,judge_correct,-0.015625,-0.046875,0.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,regret,future,em,0.5447916666666667,0.5114583333333333,0.5802083333333334,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,regret,future,f1,0.5571312830687831,0.5268227719907407,0.5888717964616401,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,regret,future,judge_correct,0.578125,0.5447916666666667,0.6114583333333333,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,retained,now,em,0.9635416666666666,0.9114583333333333,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,retained,now,f1,0.9118055555555555,0.875,0.9453125,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,retained,future,em,0.3507226280663781,0.3118963046502109,0.38742766998626377,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,retained,future,f1,0.3732838573463573,0.34078576198107446,0.4024933067511193,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,retained,future,judge_correct,0.416077152014652,0.38645833333333335,0.44375,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,channel,message,delivered_words,145.765625,144.452734375,147.09375,16,64,primary,split,l1,1.0,False,0.5
split__l1,160,channel,message,fill_ratio,0.9110351562500001,0.9028295898437501,0.9193359375000001,16,64,primary,split,l1,1.0,False,0.5
split__l3,40,utility,now,em,0.640625,0.5,0.765625,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,now,f1,0.8186755952380953,0.7328125,0.8902566964285714,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,now,judge_correct,0.96875,0.921875,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,future,em,0.11770833333333333,0.08958333333333335,0.14479166666666668,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,future,f1,0.17871923215673216,0.15725807178932177,0.19867491102647347,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,future,judge_correct,0.19791666666666669,0.178125,0.21666666666666667,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,gap,em,0.5229166666666667,0.4072916666666667,0.6291666666666668,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,gap,f1,0.6399563630813632,0.5681399711399712,0.7035526920995671,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,utility,gap,judge_correct,0.7708333333333334,0.7322916666666668,0.8052083333333333,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,regret,now,em,0.15625,0.078125,0.25,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,regret,now,f1,0.07976190476190476,0.033258928571428564,0.1357161458333333,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,regret,now,judge_correct,0.015625,0.0,0.046875,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,regret,future,em,0.7291666666666666,0.690625,0.7645833333333334,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,regret,future,f1,0.7486071567321568,0.7272242028804529,0.770098924512987,16,64,primary,split,l3,3.0,False,0.75
