context_id,dataset,rotation_id,cond_qid,policy,budget_words,n_hidden,message_key,delivered_words,fill_ratio,truncated,attempts,message_shared_across_rotations,now_em,future_em,gap_em,ceiling_now_em,ceiling_future_em,regret_now_em,regret_future_em,retained_now_em,retained_future_em,n_ceiling_now_em,n_ceiling_future_em,now_f1,future_f1,gap_f1,ceiling_now_f1,ceiling_future_f1,regret_now_f1,regret_future_f1,retained_now_f1,retained_future_f1,n_ceiling_now_f1,n_ceiling_future_f1,now_judge_correct,future_judge_correct,gap_judge_correct,ceiling_now_judge_correct,ceiling_future_judge_correct,regret_now_judge_correct,regret_future_judge_correct,retained_now_judge_correct,retained_future_judge_correct,n_ceiling_now_judge_correct,n_ceiling_future_judge_correct
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,generic,20,15,rel:11|generic|w20|-,18,0.9,False,2,True,0.0,0.13333333333333333,-0.13333333333333333,0.0,0.9333333333333333,0.0,0.8,nan,0.14285714285714285,0,14,0.0,0.1888888888888889,-0.1888888888888889,0.5,0.9666666666666667,0.5,0.7777777777777778,0.0,0.1888888888888889,1,15,0.0,0.13333333333333333,-0.13333333333333333,1.0,1.0,1.0,0.8666666666666667,0.0,0.13333333333333333,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,generic,40,15,rel:11|generic|w40|-,40,1.0,False,2,True,0.0,0.2,-0.2,0.0,0.9333333333333333,0.0,0.7333333333333334,nan,0.21428571428571427,0,14,0.0,0.23333333333333334,-0.23333333333333334,0.5,0.9666666666666667,0.5,0.7333333333333334,0.0,0.23333333333333334,1,15,0.0,0.2,-0.2,1.0,1.0,1.0,0.8,0.0,0.2,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,generic,80,15,rel:11|generic|w80|-,74,0.925,False,1,True,0.0,0.06666666666666667,-0.06666666666666667,0.0,0.9333333333333333,0.0,0.8666666666666667,nan,0.07142857142857142,0,14,0.5,0.15555555555555556,0.34444444444444444,0.5,0.9666666666666667,0.0,0.8111111111111111,0.5,0.15555555555555556,1,15,1.0,0.13333333333333333,0.8666666666666667,1.0,1.0,0.0,0.8666666666666667,1.0,0.13333333333333333,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,generic,160,15,rel:11|generic|w160|-,140,0.875,False,1,True,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.9333333333333333,0.0,0.6000000000000001,nan,0.35714285714285715,0,14,0.5,0.43333333333333335,0.06666666666666665,0.5,0.9666666666666667,0.0,0.5333333333333333,0.5,0.43333333333333335,1,15,1.0,0.4,0.6,1.0,1.0,0.0,0.6,1.0,0.4,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,oracle,20,15,rel:11|oracle|w20|-,18,0.9,False,2,True,0.0,0.26666666666666666,-0.26666666666666666,0.0,0.9333333333333333,0.0,0.6666666666666667,nan,0.2857142857142857,0,14,0.0,0.3222222222222222,-0.3222222222222222,0.5,0.9666666666666667,0.5,0.6444444444444445,0.0,0.3222222222222222,1,15,0.0,0.26666666666666666,-0.26666666666666666,1.0,1.0,1.0,0.7333333333333334,0.0,0.26666666666666666,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,oracle,40,15,rel:11|oracle|w40|-,40,1.0,False,2,True,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.9333333333333333,0.0,0.6000000000000001,nan,0.35714285714285715,0,14,0.5,0.39333333333333337,0.10666666666666663,0.5,0.9666666666666667,0.0,0.5733333333333333,0.5,0.39333333333333337,1,15,1.0,0.4,0.6,1.0,1.0,0.0,0.6,1.0,0.4,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,oracle,80,15,rel:11|oracle|w80|-,76,0.95,False,4,True,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.9333333333333333,0.0,0.2666666666666667,nan,0.7142857142857143,0,14,0.5,0.7,-0.19999999999999996,0.5,0.9666666666666667,0.0,0.2666666666666667,0.5,0.7,1,15,1.0,0.7333333333333333,0.2666666666666667,1.0,1.0,0.0,0.2666666666666667,1.0,0.7333333333333333,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,oracle,160,15,rel:11|oracle|w160|-,136,0.85,False,2,True,0.0,0.9333333333333333,-0.9333333333333333,0.0,0.9333333333333333,0.0,0.0,nan,1.0,0,14,0.5,0.9666666666666667,-0.4666666666666667,0.5,0.9666666666666667,0.0,0.0,0.5,0.9666666666666667,1,15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,reusable,20,15,rel:11|reusable|w20|rel:11|cond=rel:11:facilities:anchor,17,0.85,False,1,False,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.9333333333333333,nan,0.0,0,14,0.5,0.075,0.425,0.5,0.9666666666666667,0.0,0.8916666666666667,0.5,0.075,1,15,1.0,0.06666666666666667,0.9333333333333333,1.0,1.0,0.0,0.9333333333333333,1.0,0.06666666666666667,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,reusable,40,15,rel:11|reusable|w40|rel:11|cond=rel:11:facilities:anchor,36,0.9,False,2,False,0.0,0.13333333333333333,-0.13333333333333333,0.0,0.9333333333333333,0.0,0.8,nan,0.14285714285714285,0,14,0.5,0.20833333333333334,0.29166666666666663,0.5,0.9666666666666667,0.0,0.7583333333333333,0.5,0.20833333333333334,1,15,1.0,0.2,0.8,1.0,1.0,0.0,0.8,1.0,0.2,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,reusable,80,15,rel:11|reusable|w80|rel:11|cond=rel:11:facilities:anchor,74,0.925,False,1,False,0.0,0.2,-0.2,0.0,0.9333333333333333,0.0,0.7333333333333334,nan,0.21428571428571427,0,14,0.5,0.23333333333333334,0.26666666666666666,0.5,0.9666666666666667,0.0,0.7333333333333334,0.5,0.23333333333333334,1,15,1.0,0.26666666666666666,0.7333333333333334,1.0,1.0,0.0,0.7333333333333334,1.0,0.26666666666666666,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:facilities:anchor,rel:11:facilities:anchor,reusable,160,15,rel:11|reusable|w160|rel:11|cond=rel:11:facilities:anchor,149,0.93125,False,2,False,0.0,0.4,-0.4,0.0,0.9333333333333333,0.0,0.5333333333333333,nan,0.42857142857142855,0,14,0.5,0.43333333333333335,0.06666666666666665,0.5,0.9666666666666667,0.0,0.5333333333333333,0.5,0.43333333333333335,1,15,1.0,0.4666666666666667,0.5333333333333333,1.0,1.0,0.0,0.5333333333333333,1.0,0.4666666666666667,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:finance:anchor,rel:11:finance:anchor,conditioned,20,15,rel:11|conditioned|w20|rel:11|cond=rel:11:finance:anchor,19,0.95,False,1,False,1.0,0.06666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.0,0.8,1.0,0.07692307692307693,1,13,1.0,0.08888888888888888,0.9111111111111111,1.0,0.9333333333333333,0.0,0.8444444444444444,1.0,0.08888888888888888,1,15,1.0,0.06666666666666667,0.9333333333333333,1.0,1.0,0.0,0.9333333333333333,1.0,0.06666666666666667,1,15
rel:11,relation_dossiers,rel:11|cond=rel:11:finance:anchor,rel:11:finance:anchor,conditioned,40,15,rel:11|conditioned|w40|rel:11|cond=rel:11:finance:anchor,37,0.925,False,2,False,1.0,0.06666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.0,0.8,1.0,0.07692307692307693,1,13,1.0,0.06666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.0,0.8666666666666667,1.0,0.06666666666666667,1,15,1.0,0.06666666666666667,0.9333333333333333,1.0,1.0,0.0,0.9333333333333333,1.0,0.06666666666666667,1,15
