comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
conditioned_minus_reusable,conditioned,reusable,80,retained,now,judge_correct,-0.015625,-0.046875,0.0,0.6217,16,-0.25
conditioned_minus_reusable,conditioned,reusable,80,retained,future,em,-0.07861400752025752,-0.09398711748321123,-0.061944344717782214,0.0,16,-2.349532041018507
conditioned_minus_reusable,conditioned,reusable,80,retained,future,f1,-0.06959936351677423,-0.08706143650702804,-0.05190280480514856,0.0,16,-1.8850981267821199
conditioned_minus_reusable,conditioned,reusable,80,retained,future,judge_correct,-0.0798076923076923,-0.09791666666666668,-0.06354166666666666,0.0,16,-2.2098193316691828
conditioned_minus_reusable,conditioned,reusable,80,specialisation_did,now_minus_future,em,0.03645833333333334,-0.009375000000000015,0.07291666666666667,0.0766,16,0.41616367367610135
conditioned_minus_reusable,conditioned,reusable,80,specialisation_did,now_minus_future,f1,0.05593886726699227,0.016795789135632903,0.08594004216269839,0.0035,16,0.7643874804779629
conditioned_minus_reusable,conditioned,reusable,80,specialisation_did,now_minus_future,judge_correct,0.06458333333333335,0.027083333333333327,0.09375,0.001,16,0.9037734433971979
conditioned_minus_reusable,conditioned,reusable,160,utility,now,em,0.0,-0.046875,0.046875,1.0,16,0.0
conditioned_minus_reusable,conditioned,reusable,160,utility,now,f1,-0.0031250000000000028,-0.05,0.04375,0.9392,16,-0.03166502481905621
conditioned_minus_reusable,conditioned,reusable,160,utility,now,judge_correct,0.015625,-0.03125,0.0625,0.7666,16,0.141233170716508
conditioned_minus_reusable,conditioned,reusable,160,utility,future,em,-0.134375,-0.15729166666666666,-0.11041666666666666,0.0,16,-2.688122322574047
conditioned_minus_reusable,conditioned,reusable,160,utility,future,f1,-0.1524019499019499,-0.17484922282578533,-0.12895452464202464,0.0,16,-3.1431436809317597
conditioned_minus_reusable,conditioned,reusable,160,utility,future,judge_correct,-0.16666666666666666,-0.18958333333333333,-0.14270833333333333,0.0,16,-3.37099931231621
conditioned_minus_reusable,conditioned,reusable,160,utility,gap,em,0.134375,0.08437499999999999,0.18229166666666669,0.0,16,1.291102211030942
conditioned_minus_reusable,conditioned,reusable,160,utility,gap,f1,0.14927694990194992,0.09585904806998562,0.203062120460558,0.0,16,1.329363390460328
conditioned_minus_reusable,conditioned,reusable,160,utility,gap,judge_correct,0.18229166666666663,0.12083333333333328,0.24583333333333332,0.0,16,1.4019843710354412
conditioned_minus_reusable,conditioned,reusable,160,regret,now,em,0.0,-0.046875,0.046875,1.0,16,0.0
conditioned_minus_reusable,conditioned,reusable,160,regret,now,f1,0.0031249999999999993,-0.04375,0.05,0.9395,16,0.03166502481905617
conditioned_minus_reusable,conditioned,reusable,160,regret,now,judge_correct,-0.015625,-0.0625,0.03125,0.7666,16,-0.141233170716508
conditioned_minus_reusable,conditioned,reusable,160,regret,future,em,0.13437500000000002,0.11041666666666669,0.15729166666666672,0.0,16,2.688122322574048
conditioned_minus_reusable,conditioned,reusable,160,regret,future,f1,0.15240194990194988,0.12895452464202464,0.1748492228257853,0.0,16,3.143143680931758
conditioned_minus_reusable,conditioned,reusable,160,regret,future,judge_correct,0.16666666666666663,0.14270833333333327,0.18958333333333333,0.0,16,3.370999312316207
conditioned_minus_reusable,conditioned,reusable,160,retained,now,em,0.0,-0.046875,0.046875,1.0,16,0.0
conditioned_minus_reusable,conditioned,reusable,160,retained,now,f1,-0.0031250000000000028,-0.05,0.04375,0.9392,16,-0.03166502481905621
conditioned_minus_reusable,conditioned,reusable,160,retained,now,judge_correct,0.0,-0.046875,0.046875,1.0,16,0.0
conditioned_minus_reusable,conditioned,reusable,160,retained,future,em,-0.15735193625818628,-0.18424589733183483,-0.1297435095286658,0.0,16,-2.7098196929348366
conditioned_minus_reusable,conditioned,reusable,160,retained,future,f1,-0.15394937816812818,-0.17648445812619917,-0.13050876114213167,0.0,16,-3.1631565464899536
conditioned_minus_reusable,conditioned,reusable,160,retained,future,judge_correct,-0.16616300366300366,-0.18907967032967032,-0.14270833333333333,0.0,16,-3.4082505256071856
conditioned_minus_reusable,conditioned,reusable,160,specialisation_did,now_minus_future,em,0.134375,0.08333333333333334,0.18333333333333335,0.0,16,1.291102211030942
conditioned_minus_reusable,conditioned,reusable,160,specialisation_did,now_minus_future,f1,0.14927694990194992,0.09396148498492252,0.20256436647842901,0.0,16,1.329363390460328
conditioned_minus_reusable,conditioned,reusable,160,specialisation_did,now_minus_future,judge_correct,0.18229166666666663,0.12083333333333332,0.24583333333333335,0.0,16,1.4019843710354412
reusable_minus_generic,reusable,generic,20,utility,now,em,0.703125,0.609375,0.78125,0.0,16,3.75
reusable_minus_generic,reusable,generic,20,utility,now,f1,0.7322544642857143,0.6788690476190475,0.7828124999999999,0.0,16,6.645977312052123
reusable_minus_generic,reusable,generic,20,utility,now,judge_correct,0.859375,0.796875,0.921875,0.0,16,6.709313001521165
