policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations
reusable,80,regret,future,em,0.6895833333333334,0.6500000000000001,0.7229166666666667,16,64
reusable,80,regret,future,f1,0.7394334109177858,0.7159957527281746,0.7603827465214184,16,64
reusable,80,regret,future,judge_correct,0.7958333333333334,0.7739583333333333,0.8145833333333333,16,64
reusable,80,retained,now,em,1.0,1.0,1.0,16,64
reusable,80,retained,now,f1,0.9109375,0.8609374999999999,0.9526041666666667,16,64
reusable,80,retained,now,judge_correct,1.0,1.0,1.0,16,64
reusable,80,retained,future,em,0.18521573912198913,0.17028325190434568,0.20014630985334111,16,64
reusable,80,retained,future,f1,0.18940451207192277,0.17377485019114483,0.20459881513369235,16,64
reusable,80,retained,future,judge_correct,0.1963827838827839,0.1838827838827839,0.2088827838827839,16,64
reusable,80,channel,message,delivered_words,72.9375,72.328125,73.515625,16,64
reusable,80,channel,message,fill_ratio,0.9117187499999999,0.9041015625,0.9189453125,16,64
reusable,160,utility,now,em,0.765625,0.6875,0.84375,16,64
reusable,160,utility,now,f1,0.8671875,0.8151041666666666,0.9166666666666666,16,64
reusable,160,utility,now,judge_correct,0.953125,0.90625,1.0,16,64
reusable,160,utility,future,em,0.271875,0.23645833333333333,0.3041666666666667,16,64
reusable,160,utility,future,f1,0.31481323653198656,0.28312248977873977,0.34506045386904766,16,64
reusable,160,utility,future,judge_correct,0.334375,0.3020833333333333,0.36354166666666665,16,64
reusable,160,utility,gap,em,0.49375,0.42187500000000006,0.5677083333333334,16,64
reusable,160,utility,gap,f1,0.5523742634680135,0.496581507034632,0.6069812127976191,16,64
reusable,160,utility,gap,judge_correct,0.6187500000000001,0.5510416666666667,0.6781250000000001,16,64
reusable,160,regret,now,em,0.03125,0.0,0.078125,16,64
reusable,160,regret,now,f1,0.03125,0.0,0.078125,16,64
reusable,160,regret,now,judge_correct,0.03125,0.0,0.078125,16,64
reusable,160,regret,future,em,0.575,0.540625,0.6114583333333334,16,64
reusable,160,regret,future,f1,0.6125131523569024,0.5797455864448052,0.6466076802248678,16,64
reusable,160,regret,future,judge_correct,0.6583333333333334,0.6187500000000001,0.6958333333333333,16,64
reusable,160,retained,now,em,0.9635416666666666,0.90625,1.0,16,64
reusable,160,retained,now,f1,0.8828125,0.828125,0.9322916666666666,16,64
reusable,160,retained,now,judge_correct,0.96875,0.921875,1.0,16,64
reusable,160,retained,future,em,0.3178614787989788,0.28353202353202345,0.35067608173076925,16,64
reusable,160,retained,future,f1,0.317843309137952,0.28603589627138737,0.347522485698825,16,64
reusable,160,retained,future,judge_correct,0.3332188644688645,0.30104166666666665,0.36111492673992673,16,64
reusable,160,channel,message,delivered_words,143.28125,141.953125,144.765625,16,64
reusable,160,channel,message,fill_ratio,0.8955078125,0.88720703125,0.90478515625,16,64
