stack_id,dataset,future_distribution,metric,scope,constraint_budget,policy_family,n_feasible_configurations,n_frontier_configurations,n_frontier_equivalence_points,n_exclusive_frontier_points,frontier_coordinate_coverage,mean_bootstrap_frontier_probability,total_frontier_equivalence_points
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,all,40.0,split,3,1,1,1,0.3333333333333333,0.25406666666666666,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,all,80.0,legacy,6,1,1,1,0.5,0.15403333333333333,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,all,80.0,oracle,2,1,1,1,0.5,0.5028,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,all,80.0,split,6,0,0,0,0.0,0.010933333333333335,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,deployable,40.0,legacy,3,2,2,2,0.5,0.49499999999999994,4
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,deployable,40.0,split,3,2,2,2,0.5,0.5675333333333333,4
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,deployable,80.0,legacy,6,2,2,2,0.6666666666666666,0.3132333333333333,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,deployable,80.0,split,6,1,1,1,0.3333333333333333,0.1415,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,all,40.0,legacy,3,1,1,1,0.5,0.33873333333333333,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,all,40.0,oracle,1,1,1,1,0.5,0.9998,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,all,40.0,split,3,0,0,0,0.0,0.0266,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,all,80.0,legacy,6,1,1,1,0.3333333333333333,0.15380000000000002,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,all,80.0,oracle,2,1,1,1,0.3333333333333333,0.5012,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,all,80.0,split,6,1,1,1,0.3333333333333333,0.15366666666666667,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,40.0,legacy,3,1,1,1,0.5,0.5199333333333334,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,40.0,split,3,1,1,1,0.5,0.27033333333333337,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,80.0,legacy,6,2,2,2,0.6666666666666666,0.35633333333333334,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,80.0,split,6,1,1,1,0.3333333333333333,0.17,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,all,40.0,legacy,3,1,1,1,0.5,0.329,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,all,40.0,oracle,1,1,1,1,0.5,0.9998,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,all,40.0,split,3,0,0,0,0.0,0.20819999999999997,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,all,80.0,legacy,6,0,0,0,0.0,0.0603,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,all,80.0,oracle,2,1,1,1,0.5,0.503,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,all,80.0,split,6,1,1,1,0.5,0.1743,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,deployable,40.0,legacy,3,2,2,2,1.0,0.6241333333333333,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,deployable,40.0,split,3,0,0,0,0.0,0.36579999999999996,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,deployable,80.0,legacy,6,2,2,2,0.6666666666666666,0.31,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,f1,deployable,80.0,split,6,1,1,1,0.3333333333333333,0.1810333333333333,3
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,all,40.0,legacy,3,1,1,1,0.25,0.2652,4
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,all,40.0,oracle,1,1,1,1,0.25,1.0,4
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,all,40.0,split,3,2,2,2,0.5,0.38853333333333323,4
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,all,80.0,legacy,6,1,1,1,0.5,0.12373333333333332,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,all,80.0,oracle,2,1,1,1,0.5,0.5033,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,all,80.0,split,6,0,0,0,0.0,0.04343333333333333,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,deployable,40.0,legacy,3,2,2,2,0.5,0.5368666666666667,4
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,deployable,40.0,split,3,2,2,2,0.5,0.5661333333333334,4
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,deployable,80.0,legacy,6,2,2,2,1.0,0.2884333333333333,2
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,deployable,80.0,split,6,0,0,0,0.0,0.0669,2
